"Step","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX"
"12089","46.167724609375","46.167724609375","46.167724609375","32.75995635986328","32.75995635986328","32.75995635986328","12.22402572631836","12.22402572631836","12.22402572631836","46.061161041259766","46.061161041259766","46.061161041259766","32.68552017211914","32.68552017211914","32.68552017211914","11.64070987701416","11.64070987701416","11.64070987701416"
"12119","51.94416046142578","51.94416046142578","51.94416046142578","37.88114547729492","37.88114547729492","37.88114547729492","10.436846733093262","10.436846733093262","10.436846733093262","51.77721405029297","51.77721405029297","51.77721405029297","39.45246505737305","39.45246505737305","39.45246505737305","9.94371509552002","9.94371509552002","9.94371509552002"
"12149","41.70248794555664","41.70248794555664","41.70248794555664","27.85593605041504","27.85593605041504","27.85593605041504","10.162898063659668","10.162898063659668","10.162898063659668","41.7619514465332","41.7619514465332","41.7619514465332","27.885149002075195","27.885149002075195","27.885149002075195","9.846253395080566","9.846253395080566","9.846253395080566"
"12179","45.992977142333984","45.992977142333984","45.992977142333984","33.49959945678711","33.49959945678711","33.49959945678711","11.773176193237305","11.773176193237305","11.773176193237305","45.85188293457031","45.85188293457031","45.85188293457031","33.61026382446289","33.61026382446289","33.61026382446289","11.627524375915527","11.627524375915527","11.627524375915527"
"12209","41.58491134643555","41.58491134643555","41.58491134643555","28.85980987548828","28.85980987548828","28.85980987548828","10.276473045349121","10.276473045349121","10.276473045349121","41.70652389526367","41.70652389526367","41.70652389526367","28.953771591186523","28.953771591186523","28.953771591186523","10.32717227935791","10.32717227935791","10.32717227935791"
"12239","42.01005935668945","42.01005935668945","42.01005935668945","28.230079650878906","28.230079650878906","28.230079650878906","9.069026947021484","9.069026947021484","9.069026947021484","42.201087951660156","42.201087951660156","42.201087951660156","28.076339721679688","28.076339721679688","28.076339721679688","9.002557754516602","9.002557754516602","9.002557754516602"
"12269","38.4195442199707","38.4195442199707","38.4195442199707","24.47381019592285","24.47381019592285","24.47381019592285","9.023993492126465","9.023993492126465","9.023993492126465","38.305355072021484","38.305355072021484","38.305355072021484","24.49859619140625","24.49859619140625","24.49859619140625","8.970385551452637","8.970385551452637","8.970385551452637"
"12299","46.17738342285156","46.17738342285156","46.17738342285156","31.283100128173828","31.283100128173828","31.283100128173828","11.279650688171387","11.279650688171387","11.279650688171387","46.400390625","46.400390625","46.400390625","31.46855354309082","31.46855354309082","31.46855354309082","11.142352104187012","11.142352104187012","11.142352104187012"
"12329","49.1132698059082","49.1132698059082","49.1132698059082","31.312782287597656","31.312782287597656","31.312782287597656","9.817227363586426","9.817227363586426","9.817227363586426","48.98297882080078","48.98297882080078","48.98297882080078","31.280405044555664","31.280405044555664","31.280405044555664","9.862519264221191","9.862519264221191","9.862519264221191"
"12359","36.91315841674805","36.91315841674805","36.91315841674805","25.885282516479492","25.885282516479492","25.885282516479492","9.011637687683105","9.011637687683105","9.011637687683105","36.7875862121582","36.7875862121582","36.7875862121582","25.8941650390625","25.8941650390625","25.8941650390625","9.26718807220459","9.26718807220459","9.26718807220459"
"12389","41.39387130737305","41.39387130737305","41.39387130737305","27.103675842285156","27.103675842285156","27.103675842285156","10.379082679748535","10.379082679748535","10.379082679748535","41.19053268432617","41.19053268432617","41.19053268432617","27.310678482055664","27.310678482055664","27.310678482055664","10.293628692626953","10.293628692626953","10.293628692626953"
"12419","46.1949348449707","46.1949348449707","46.1949348449707","35.70169448852539","35.70169448852539","35.70169448852539","13.192575454711914","13.192575454711914","13.192575454711914","46.35980224609375","46.35980224609375","46.35980224609375","35.61930465698242","35.61930465698242","35.61930465698242","13.017691612243652","13.017691612243652","13.017691612243652"
"12449","39.563987731933594","39.563987731933594","39.563987731933594","27.19437026977539","27.19437026977539","27.19437026977539","10.166861534118652","10.166861534118652","10.166861534118652","39.76644515991211","39.76644515991211","39.76644515991211","27.411073684692383","27.411073684692383","27.411073684692383","9.8019380569458","9.8019380569458","9.8019380569458"
"12479","43.23204803466797","43.23204803466797","43.23204803466797","29.446840286254883","29.446840286254883","29.446840286254883","9.707613945007324","9.707613945007324","9.707613945007324","43.587242126464844","43.587242126464844","43.587242126464844","32.91139602661133","32.91139602661133","32.91139602661133","9.572492599487305","9.572492599487305","9.572492599487305"
"12509","44.3276252746582","44.3276252746582","44.3276252746582","30.42268943786621","30.42268943786621","30.42268943786621","10.889338493347168","10.889338493347168","10.889338493347168","44.00098419189453","44.00098419189453","44.00098419189453","30.107622146606445","30.107622146606445","30.107622146606445","10.677997589111328","10.677997589111328","10.677997589111328"
"12539","47.03538513183594","47.03538513183594","47.03538513183594","29.628061294555664","29.628061294555664","29.628061294555664","9.360575675964355","9.360575675964355","9.360575675964355","46.888572692871094","46.888572692871094","46.888572692871094","29.61142921447754","29.61142921447754","29.61142921447754","9.20893383026123","9.20893383026123","9.20893383026123"
"12569","40.00237274169922","40.00237274169922","40.00237274169922","29.53742790222168","29.53742790222168","29.53742790222168","11.017745971679688","11.017745971679688","11.017745971679688","39.950443267822266","39.950443267822266","39.950443267822266","29.591136932373047","29.591136932373047","29.591136932373047","11.145243644714355","11.145243644714355","11.145243644714355"
"12599","39.1076545715332","39.1076545715332","39.1076545715332","28.06848907470703","28.06848907470703","28.06848907470703","11.301215171813965","11.301215171813965","11.301215171813965","39.2813720703125","39.2813720703125","39.2813720703125","27.998517990112305","27.998517990112305","27.998517990112305","10.904197692871094","10.904197692871094","10.904197692871094"
"12629","42.84117126464844","42.84117126464844","42.84117126464844","29.41062355041504","29.41062355041504","29.41062355041504","10.37377643585205","10.37377643585205","10.37377643585205","42.81850814819336","42.81850814819336","42.81850814819336","29.48847007751465","29.48847007751465","29.48847007751465","10.289473533630371","10.289473533630371","10.289473533630371"
"12659","43.516517639160156","43.516517639160156","43.516517639160156","28.450700759887695","28.450700759887695","28.450700759887695","10.184653282165527","10.184653282165527","10.184653282165527","43.52020263671875","43.52020263671875","43.52020263671875","28.40684700012207","28.40684700012207","28.40684700012207","9.835554122924805","9.835554122924805","9.835554122924805"
"12689","42.072959899902344","42.072959899902344","42.072959899902344","29.83834457397461","29.83834457397461","29.83834457397461","10.359542846679688","10.359542846679688","10.359542846679688","42.1259651184082","42.1259651184082","42.1259651184082","29.852264404296875","29.852264404296875","29.852264404296875","10.17279052734375","10.17279052734375","10.17279052734375"
"12719","40.54071044921875","40.54071044921875","40.54071044921875","26.112295150756836","26.112295150756836","26.112295150756836","8.407048225402832","8.407048225402832","8.407048225402832","40.251766204833984","40.251766204833984","40.251766204833984","26.075395584106445","26.075395584106445","26.075395584106445","8.35971736907959","8.35971736907959","8.35971736907959"
"12749","40.32172775268555","40.32172775268555","40.32172775268555","29.60723114013672","29.60723114013672","29.60723114013672","11.804584503173828","11.804584503173828","11.804584503173828","40.3409423828125","40.3409423828125","40.3409423828125","29.628170013427734","29.628170013427734","29.628170013427734","11.419246673583984","11.419246673583984","11.419246673583984"
"12779","43.50246810913086","43.50246810913086","43.50246810913086","30.538970947265625","30.538970947265625","30.538970947265625","10.420756340026855","10.420756340026855","10.420756340026855","43.40311050415039","43.40311050415039","43.40311050415039","30.881383895874023","30.881383895874023","30.881383895874023","10.371849060058594","10.371849060058594","10.371849060058594"
"12809","41.619197845458984","41.619197845458984","41.619197845458984","30.464723587036133","30.464723587036133","30.464723587036133","10.803014755249023","10.803014755249023","10.803014755249023","41.48892593383789","41.48892593383789","41.48892593383789","30.482187271118164","30.482187271118164","30.482187271118164","10.636005401611328","10.636005401611328","10.636005401611328"
"12839","39.50077438354492","39.50077438354492","39.50077438354492","28.27779769897461","28.27779769897461","28.27779769897461","9.14443302154541","9.14443302154541","9.14443302154541","39.61595916748047","39.61595916748047","39.61595916748047","28.391624450683594","28.391624450683594","28.391624450683594","9.087141036987305","9.087141036987305","9.087141036987305"
"12869","48.54562759399414","48.54562759399414","48.54562759399414","38.886993408203125","38.886993408203125","38.886993408203125","12.484088897705078","12.484088897705078","12.484088897705078","48.67953109741211","48.67953109741211","48.67953109741211","38.82284927368164","38.82284927368164","38.82284927368164","12.16329574584961","12.16329574584961","12.16329574584961"
"12899","38.23495864868164","38.23495864868164","38.23495864868164","25.39952278137207","25.39952278137207","25.39952278137207","8.70301342010498","8.70301342010498","8.70301342010498","38.42768096923828","38.42768096923828","38.42768096923828","25.39121437072754","25.39121437072754","25.39121437072754","8.509004592895508","8.509004592895508","8.509004592895508"
"12929","43.008079528808594","43.008079528808594","43.008079528808594","32.2295036315918","32.2295036315918","32.2295036315918","10.842216491699219","10.842216491699219","10.842216491699219","42.80363082885742","42.80363082885742","42.80363082885742","32.01125717163086","32.01125717163086","32.01125717163086","10.634387969970703","10.634387969970703","10.634387969970703"
"12959","40.01303482055664","40.01303482055664","40.01303482055664","28.075990676879883","28.075990676879883","28.075990676879883","8.97011661529541","8.97011661529541","8.97011661529541","39.77573013305664","39.77573013305664","39.77573013305664","27.760765075683594","27.760765075683594","27.760765075683594","8.8141508102417","8.8141508102417","8.8141508102417"
"12989","39.99430465698242","39.99430465698242","39.99430465698242","28.196733474731445","28.196733474731445","28.196733474731445","11.048816680908203","11.048816680908203","11.048816680908203","39.865257263183594","39.865257263183594","39.865257263183594","28.244741439819336","28.244741439819336","28.244741439819336","10.74931526184082","10.74931526184082","10.74931526184082"
"13019","43.085594177246094","43.085594177246094","43.085594177246094","27.62076187133789","27.62076187133789","27.62076187133789","9.40024185180664","9.40024185180664","9.40024185180664","43.10972595214844","43.10972595214844","43.10972595214844","27.55342674255371","27.55342674255371","27.55342674255371","9.214756965637207","9.214756965637207","9.214756965637207"
"13049","46.98848342895508","46.98848342895508","46.98848342895508","36.755523681640625","36.755523681640625","36.755523681640625","12.861372947692871","12.861372947692871","12.861372947692871","46.82379913330078","46.82379913330078","46.82379913330078","36.50535583496094","36.50535583496094","36.50535583496094","12.576579093933105","12.576579093933105","12.576579093933105"
