"Step","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"2459","1.9955098628997803","1.9955098628997803","1.9955098628997803","2.0676283836364746","2.0676283836364746","2.0676283836364746","2.754152774810791","2.754152774810791","2.754152774810791","4.364973068237305","4.364973068237305","4.364973068237305","3.7502455711364746","3.7502455711364746","3.7502455711364746","2.6199212074279785","2.6199212074279785","2.6199212074279785"
"2489","1.9867403507232666","1.9867403507232666","1.9867403507232666","6.091967582702637","6.091967582702637","6.091967582702637","2.0322365760803223","2.0322365760803223","2.0322365760803223","4.504671096801758","4.504671096801758","4.504671096801758","5.06997537612915","5.06997537612915","5.06997537612915","1.9400396347045898","1.9400396347045898","1.9400396347045898"
"2519","1.8846606016159058","1.8846606016159058","1.8846606016159058","1.7444204092025757","1.7444204092025757","1.7444204092025757","2.347586154937744","2.347586154937744","2.347586154937744","4.350335121154785","4.350335121154785","4.350335121154785","3.2782375812530518","3.2782375812530518","3.2782375812530518","2.100191831588745","2.100191831588745","2.100191831588745"
"2549","1.6509106159210205","1.6509106159210205","1.6509106159210205","1.3120999336242676","1.3120999336242676","1.3120999336242676","1.5083847045898438","1.5083847045898438","1.5083847045898438","4.064705848693848","4.064705848693848","4.064705848693848","3.074634552001953","3.074634552001953","3.074634552001953","1.4069318771362305","1.4069318771362305","1.4069318771362305"
"2579","1.334387183189392","1.334387183189392","1.334387183189392","1.8375002145767212","1.8375002145767212","1.8375002145767212","2.442225933074951","2.442225933074951","2.442225933074951","3.1276304721832275","3.1276304721832275","3.1276304721832275","3.6605212688446045","3.6605212688446045","3.6605212688446045","2.4903903007507324","2.4903903007507324","2.4903903007507324"
"2609","2.033425807952881","2.033425807952881","2.033425807952881","2.0377724170684814","2.0377724170684814","2.0377724170684814","2.177884817123413","2.177884817123413","2.177884817123413","5.459835529327393","5.459835529327393","5.459835529327393","4.154384136199951","4.154384136199951","4.154384136199951","2.2070460319519043","2.2070460319519043","2.2070460319519043"
"2639","1.428109884262085","1.428109884262085","1.428109884262085","1.9062347412109375","1.9062347412109375","1.9062347412109375","1.7911502122879028","1.7911502122879028","1.7911502122879028","3.8741610050201416","3.8741610050201416","3.8741610050201416","3.2343108654022217","3.2343108654022217","3.2343108654022217","1.6485705375671387","1.6485705375671387","1.6485705375671387"
"2669","1.3801580667495728","1.3801580667495728","1.3801580667495728","2.562720537185669","2.562720537185669","2.562720537185669","1.748311996459961","1.748311996459961","1.748311996459961","3.1955549716949463","3.1955549716949463","3.1955549716949463","3.4946281909942627","3.4946281909942627","3.4946281909942627","1.700523018836975","1.700523018836975","1.700523018836975"
"2699","1.4120490550994873","1.4120490550994873","1.4120490550994873","3.287278652191162","3.287278652191162","3.287278652191162","2.2543277740478516","2.2543277740478516","2.2543277740478516","3.4663851261138916","3.4663851261138916","3.4663851261138916","4.289743900299072","4.289743900299072","4.289743900299072","2.1884713172912598","2.1884713172912598","2.1884713172912598"
"2729","1.5258984565734863","1.5258984565734863","1.5258984565734863","0.8422306776046753","0.8422306776046753","0.8422306776046753","1.8071551322937012","1.8071551322937012","1.8071551322937012","3.9761202335357666","3.9761202335357666","3.9761202335357666","2.6526846885681152","2.6526846885681152","2.6526846885681152","1.7573884725570679","1.7573884725570679","1.7573884725570679"
"2759","0.9590950012207031","0.9590950012207031","0.9590950012207031","1.2501020431518555","1.2501020431518555","1.2501020431518555","1.9814962148666382","1.9814962148666382","1.9814962148666382","2.507072925567627","2.507072925567627","2.507072925567627","3.440113067626953","3.440113067626953","3.440113067626953","1.7509270906448364","1.7509270906448364","1.7509270906448364"
"2789","1.0660111904144287","1.0660111904144287","1.0660111904144287","0.9035263657569885","0.9035263657569885","0.9035263657569885","1.7927263975143433","1.7927263975143433","1.7927263975143433","2.5816009044647217","2.5816009044647217","2.5816009044647217","2.6883978843688965","2.6883978843688965","2.6883978843688965","1.4809354543685913","1.4809354543685913","1.4809354543685913"
"2819","1.2103606462478638","1.2103606462478638","1.2103606462478638","2.4686992168426514","2.4686992168426514","2.4686992168426514","1.4361687898635864","1.4361687898635864","1.4361687898635864","3.1070897579193115","3.1070897579193115","3.1070897579193115","3.649320602416992","3.649320602416992","3.649320602416992","1.3153852224349976","1.3153852224349976","1.3153852224349976"
"2849","1.3437167406082153","1.3437167406082153","1.3437167406082153","0.9633460640907288","0.9633460640907288","0.9633460640907288","1.4065667390823364","1.4065667390823364","1.4065667390823364","3.7804250717163086","3.7804250717163086","3.7804250717163086","2.65263032913208","2.65263032913208","2.65263032913208","1.4488784074783325","1.4488784074783325","1.4488784074783325"
"2879","0.9440799355506897","0.9440799355506897","0.9440799355506897","1.2540136575698853","1.2540136575698853","1.2540136575698853","1.7323507070541382","1.7323507070541382","1.7323507070541382","2.814870595932007","2.814870595932007","2.814870595932007","3.0013267993927","3.0013267993927","3.0013267993927","1.6753274202346802","1.6753274202346802","1.6753274202346802"
"2909","0.9962774515151978","0.9962774515151978","0.9962774515151978","0.9554991126060486","0.9554991126060486","0.9554991126060486","1.5489373207092285","1.5489373207092285","1.5489373207092285","2.790727376937866","2.790727376937866","2.790727376937866","3.0240190029144287","3.0240190029144287","3.0240190029144287","1.595284342765808","1.595284342765808","1.595284342765808"
"2939","0.9610482454299927","0.9610482454299927","0.9610482454299927","1.3101918697357178","1.3101918697357178","1.3101918697357178","1.3654626607894897","1.3654626607894897","1.3654626607894897","2.4169528484344482","2.4169528484344482","2.4169528484344482","2.665543794631958","2.665543794631958","2.665543794631958","1.3566350936889648","1.3566350936889648","1.3566350936889648"
"2969","0.828751802444458","0.828751802444458","0.828751802444458","1.7055692672729492","1.7055692672729492","1.7055692672729492","1.421630859375","1.421630859375","1.421630859375","2.2334630489349365","2.2334630489349365","2.2334630489349365","2.608452320098877","2.608452320098877","2.608452320098877","2.0796902179718018","2.0796902179718018","2.0796902179718018"
"2999","0.8704707026481628","0.8704707026481628","0.8704707026481628","1.7165746688842773","1.7165746688842773","1.7165746688842773","1.3427679538726807","1.3427679538726807","1.3427679538726807","2.2572033405303955","2.2572033405303955","2.2572033405303955","4.701567649841309","4.701567649841309","4.701567649841309","1.3214138746261597","1.3214138746261597","1.3214138746261597"
"3029","0.7055807113647461","0.7055807113647461","0.7055807113647461","1.6293087005615234","1.6293087005615234","1.6293087005615234","1.7262755632400513","1.7262755632400513","1.7262755632400513","2.184074640274048","2.184074640274048","2.184074640274048","2.950213670730591","2.950213670730591","2.950213670730591","1.6688953638076782","1.6688953638076782","1.6688953638076782"
"3059","0.6862505674362183","0.6862505674362183","0.6862505674362183","1.346343994140625","1.346343994140625","1.346343994140625","1.8060412406921387","1.8060412406921387","1.8060412406921387","2.2680141925811768","2.2680141925811768","2.2680141925811768","2.401249885559082","2.401249885559082","2.401249885559082","1.758532166481018","1.758532166481018","1.758532166481018"
"3089","0.7252340316772461","0.7252340316772461","0.7252340316772461","1.6011483669281006","1.6011483669281006","1.6011483669281006","1.6882705688476562","1.6882705688476562","1.6882705688476562","2.0221309661865234","2.0221309661865234","2.0221309661865234","3.0853233337402344","3.0853233337402344","3.0853233337402344","1.6765350103378296","1.6765350103378296","1.6765350103378296"
"3119","0.7042251229286194","0.7042251229286194","0.7042251229286194","1.4195988178253174","1.4195988178253174","1.4195988178253174","1.6600335836410522","1.6600335836410522","1.6600335836410522","1.8121203184127808","1.8121203184127808","1.8121203184127808","3.369915723800659","3.369915723800659","3.369915723800659","1.5858759880065918","1.5858759880065918","1.5858759880065918"
"3149","0.6392610669136047","0.6392610669136047","0.6392610669136047","1.5976389646530151","1.5976389646530151","1.5976389646530151","1.2521029710769653","1.2521029710769653","1.2521029710769653","2.3463802337646484","2.3463802337646484","2.3463802337646484","3.718745708465576","3.718745708465576","3.718745708465576","1.3312965631484985","1.3312965631484985","1.3312965631484985"
"3179","0.6897588968276978","0.6897588968276978","0.6897588968276978","1.2726134061813354","1.2726134061813354","1.2726134061813354","1.1758636236190796","1.1758636236190796","1.1758636236190796","2.437926769256592","2.437926769256592","2.437926769256592","2.9616425037384033","2.9616425037384033","2.9616425037384033","1.1824328899383545","1.1824328899383545","1.1824328899383545"
"3209","0.6993018984794617","0.6993018984794617","0.6993018984794617","1.4446626901626587","1.4446626901626587","1.4446626901626587","0.8813863396644592","0.8813863396644592","0.8813863396644592","2.1883413791656494","2.1883413791656494","2.1883413791656494","2.77165150642395","2.77165150642395","2.77165150642395","0.828133225440979","0.828133225440979","0.828133225440979"
"3239","0.7639452815055847","0.7639452815055847","0.7639452815055847","0.9518802165985107","0.9518802165985107","0.9518802165985107","1.1768308877944946","1.1768308877944946","1.1768308877944946","2.326204538345337","2.326204538345337","2.326204538345337","3.1305925846099854","3.1305925846099854","3.1305925846099854","1.1361361742019653","1.1361361742019653","1.1361361742019653"
"3269","0.6169141530990601","0.6169141530990601","0.6169141530990601","1.0469468832015991","1.0469468832015991","1.0469468832015991","1.0089187622070312","1.0089187622070312","1.0089187622070312","1.9873812198638916","1.9873812198638916","1.9873812198638916","2.5099194049835205","2.5099194049835205","2.5099194049835205","1.0884058475494385","1.0884058475494385","1.0884058475494385"
"3299","0.5722060799598694","0.5722060799598694","0.5722060799598694","1.0842273235321045","1.0842273235321045","1.0842273235321045","1.26088547706604","1.26088547706604","1.26088547706604","2.749699354171753","2.749699354171753","2.749699354171753","2.4011290073394775","2.4011290073394775","2.4011290073394775","1.245172381401062","1.245172381401062","1.245172381401062"
"3329","0.8124622702598572","0.8124622702598572","0.8124622702598572","2.2381210327148438","2.2381210327148438","2.2381210327148438","1.0881116390228271","1.0881116390228271","1.0881116390228271","2.7879772186279297","2.7879772186279297","2.7879772186279297","3.2091667652130127","3.2091667652130127","3.2091667652130127","1.0433610677719116","1.0433610677719116","1.0433610677719116"
"3359","0.647193431854248","0.647193431854248","0.647193431854248","0.7018176317214966","0.7018176317214966","0.7018176317214966","1.1294175386428833","1.1294175386428833","1.1294175386428833","2.027057647705078","2.027057647705078","2.027057647705078","2.102527379989624","2.102527379989624","2.102527379989624","1.143815279006958","1.143815279006958","1.143815279006958"
"3389","0.619816243648529","0.619816243648529","0.619816243648529","1.2817922830581665","1.2817922830581665","1.2817922830581665","0.8417574763298035","0.8417574763298035","0.8417574763298035","1.7533411979675293","1.7533411979675293","1.7533411979675293","2.8612563610076904","2.8612563610076904","2.8612563610076904","0.8411428928375244","0.8411428928375244","0.8411428928375244"
"3419","0.4510118067264557","0.4510118067264557","0.4510118067264557","1.0756162405014038","1.0756162405014038","1.0756162405014038","1.0230777263641357","1.0230777263641357","1.0230777263641357","1.7354034185409546","1.7354034185409546","1.7354034185409546","2.8483452796936035","2.8483452796936035","2.8483452796936035","1.0338726043701172","1.0338726043701172","1.0338726043701172"
"3449","0.5399106740951538","0.5399106740951538","0.5399106740951538","0.801863968372345","0.801863968372345","0.801863968372345","1.0323246717453003","1.0323246717453003","1.0323246717453003","1.6369225978851318","1.6369225978851318","1.6369225978851318","2.16448974609375","2.16448974609375","2.16448974609375","1.0647246837615967","1.0647246837615967","1.0647246837615967"
"3479","0.5425254702568054","0.5425254702568054","0.5425254702568054","0.9969547986984253","0.9969547986984253","0.9969547986984253","1.259750247001648","1.259750247001648","1.259750247001648","1.8950260877609253","1.8950260877609253","1.8950260877609253","2.7517645359039307","2.7517645359039307","2.7517645359039307","1.0052490234375","1.0052490234375","1.0052490234375"
"3509","0.7135235667228699","0.7135235667228699","0.7135235667228699","1.0029220581054688","1.0029220581054688","1.0029220581054688","0.9924108386039734","0.9924108386039734","0.9924108386039734","2.437741994857788","2.437741994857788","2.437741994857788","2.415797710418701","2.415797710418701","2.415797710418701","0.9940782785415649","0.9940782785415649","0.9940782785415649"
