"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"2519","127.90213775634766","127.90213775634766","127.90213775634766","211.0644073486328","211.0644073486328","211.0644073486328","54.00374221801758","54.00374221801758","54.00374221801758","128.05511474609375","128.05511474609375","128.05511474609375","210.20960998535156","210.20960998535156","210.20960998535156","54.06455993652344","54.06455993652344","54.06455993652344"
"2549","121.47530364990234","121.47530364990234","121.47530364990234","191.68348693847656","191.68348693847656","191.68348693847656","38.14153289794922","38.14153289794922","38.14153289794922","121.5653305053711","121.5653305053711","121.5653305053711","190.8085479736328","190.8085479736328","190.8085479736328","38.22726821899414","38.22726821899414","38.22726821899414"
"2579","106.45828247070312","106.45828247070312","106.45828247070312","206.20388793945312","206.20388793945312","206.20388793945312","53.55599594116211","53.55599594116211","53.55599594116211","106.4401626586914","106.4401626586914","106.4401626586914","205.73468017578125","205.73468017578125","205.73468017578125","53.86122131347656","53.86122131347656","53.86122131347656"
"2609","142.96884155273438","142.96884155273438","142.96884155273438","224.47213745117188","224.47213745117188","224.47213745117188","63.99160385131836","63.99160385131836","63.99160385131836","143.146484375","143.146484375","143.146484375","223.63316345214844","223.63316345214844","223.63316345214844","64.20526885986328","64.20526885986328","64.20526885986328"
"2639","110.03499603271484","110.03499603271484","110.03499603271484","206.12014770507812","206.12014770507812","206.12014770507812","51.96342468261719","51.96342468261719","51.96342468261719","110.16027069091797","110.16027069091797","110.16027069091797","205.34783935546875","205.34783935546875","205.34783935546875","51.910160064697266","51.910160064697266","51.910160064697266"
"2669","113.61199188232422","113.61199188232422","113.61199188232422","208.60877990722656","208.60877990722656","208.60877990722656","48.639060974121094","48.639060974121094","48.639060974121094","113.67013549804688","113.67013549804688","113.67013549804688","208.17991638183594","208.17991638183594","208.17991638183594","48.76725387573242","48.76725387573242","48.76725387573242"
"2699","118.3934555053711","118.3934555053711","118.3934555053711","222.6102294921875","222.6102294921875","222.6102294921875","71.35421752929688","71.35421752929688","71.35421752929688","118.54534912109375","118.54534912109375","118.54534912109375","222.17601013183594","222.17601013183594","222.17601013183594","71.28665161132812","71.28665161132812","71.28665161132812"
"2729","123.46366882324219","123.46366882324219","123.46366882324219","190.3585662841797","190.3585662841797","190.3585662841797","51.39422607421875","51.39422607421875","51.39422607421875","123.4985122680664","123.4985122680664","123.4985122680664","190.025146484375","190.025146484375","190.025146484375","51.61271667480469","51.61271667480469","51.61271667480469"
"2759","92.85247039794922","92.85247039794922","92.85247039794922","206.40396118164062","206.40396118164062","206.40396118164062","49.23870086669922","49.23870086669922","49.23870086669922","93.03325653076172","93.03325653076172","93.03325653076172","205.96925354003906","205.96925354003906","205.96925354003906","49.11812973022461","49.11812973022461","49.11812973022461"
"2789","87.17296600341797","87.17296600341797","87.17296600341797","185.71250915527344","185.71250915527344","185.71250915527344","34.271629333496094","34.271629333496094","34.271629333496094","87.28041076660156","87.28041076660156","87.28041076660156","185.18853759765625","185.18853759765625","185.18853759765625","34.184085845947266","34.184085845947266","34.184085845947266"
"2819","112.46306610107422","112.46306610107422","112.46306610107422","188.96214294433594","188.96214294433594","188.96214294433594","42.26109313964844","42.26109313964844","42.26109313964844","112.66923522949219","112.66923522949219","112.66923522949219","188.27288818359375","188.27288818359375","188.27288818359375","42.25082778930664","42.25082778930664","42.25082778930664"
"2849","123.44508361816406","123.44508361816406","123.44508361816406","183.2165985107422","183.2165985107422","183.2165985107422","45.99001693725586","45.99001693725586","45.99001693725586","123.67086029052734","123.67086029052734","123.67086029052734","182.7903289794922","182.7903289794922","182.7903289794922","46.21893310546875","46.21893310546875","46.21893310546875"
"2879","99.72771453857422","99.72771453857422","99.72771453857422","199.2633514404297","199.2633514404297","199.2633514404297","50.95701599121094","50.95701599121094","50.95701599121094","99.93240356445312","99.93240356445312","99.93240356445312","198.4420623779297","198.4420623779297","198.4420623779297","50.953880310058594","50.953880310058594","50.953880310058594"
"2909","97.25765228271484","97.25765228271484","97.25765228271484","215.20913696289062","215.20913696289062","215.20913696289062","50.09141540527344","50.09141540527344","50.09141540527344","97.29151916503906","97.29151916503906","97.29151916503906","214.85116577148438","214.85116577148438","214.85116577148438","50.45785140991211","50.45785140991211","50.45785140991211"
"2939","81.483154296875","81.483154296875","81.483154296875","195.53160095214844","195.53160095214844","195.53160095214844","49.40690231323242","49.40690231323242","49.40690231323242","81.5182876586914","81.5182876586914","81.5182876586914","195.08924865722656","195.08924865722656","195.08924865722656","49.34059143066406","49.34059143066406","49.34059143066406"
"2969","84.5025863647461","84.5025863647461","84.5025863647461","184.42295837402344","184.42295837402344","184.42295837402344","45.79039764404297","45.79039764404297","45.79039764404297","84.52156829833984","84.52156829833984","84.52156829833984","183.7487030029297","183.7487030029297","183.7487030029297","45.70181655883789","45.70181655883789","45.70181655883789"
"2999","84.89347839355469","84.89347839355469","84.89347839355469","200.46031188964844","200.46031188964844","200.46031188964844","45.74803924560547","45.74803924560547","45.74803924560547","84.89337921142578","84.89337921142578","84.89337921142578","200.11671447753906","200.11671447753906","200.11671447753906","45.624149322509766","45.624149322509766","45.624149322509766"
"3029","88.84326171875","88.84326171875","88.84326171875","193.02957153320312","193.02957153320312","193.02957153320312","49.57978057861328","49.57978057861328","49.57978057861328","88.82036590576172","88.82036590576172","88.82036590576172","192.53343200683594","192.53343200683594","192.53343200683594","49.73031997680664","49.73031997680664","49.73031997680664"
"3059","101.30962371826172","101.30962371826172","101.30962371826172","188.62342834472656","188.62342834472656","188.62342834472656","53.783016204833984","53.783016204833984","53.783016204833984","101.40093231201172","101.40093231201172","101.40093231201172","188.34011840820312","188.34011840820312","188.34011840820312","53.86850357055664","53.86850357055664","53.86850357055664"
"3089","85.2799301147461","85.2799301147461","85.2799301147461","186.19764709472656","186.19764709472656","186.19764709472656","57.83839797973633","57.83839797973633","57.83839797973633","85.32267761230469","85.32267761230469","85.32267761230469","185.37542724609375","185.37542724609375","185.37542724609375","58.1131477355957","58.1131477355957","58.1131477355957"
"3119","85.16163635253906","85.16163635253906","85.16163635253906","187.84527587890625","187.84527587890625","187.84527587890625","53.642879486083984","53.642879486083984","53.642879486083984","85.16263580322266","85.16263580322266","85.16263580322266","187.49810791015625","187.49810791015625","187.49810791015625","53.68714904785156","53.68714904785156","53.68714904785156"
"3149","91.47520446777344","91.47520446777344","91.47520446777344","200.00433349609375","200.00433349609375","200.00433349609375","46.41098403930664","46.41098403930664","46.41098403930664","91.6864242553711","91.6864242553711","91.6864242553711","199.47357177734375","199.47357177734375","199.47357177734375","46.64754867553711","46.64754867553711","46.64754867553711"
"3179","100.07390594482422","100.07390594482422","100.07390594482422","202.74647521972656","202.74647521972656","202.74647521972656","45.28409957885742","45.28409957885742","45.28409957885742","100.10722351074219","100.10722351074219","100.10722351074219","202.3126983642578","202.3126983642578","202.3126983642578","45.2964973449707","45.2964973449707","45.2964973449707"
"3209","100.19620513916016","100.19620513916016","100.19620513916016","174.27308654785156","174.27308654785156","174.27308654785156","32.85769271850586","32.85769271850586","32.85769271850586","100.26419830322266","100.26419830322266","100.26419830322266","173.78152465820312","173.78152465820312","173.78152465820312","32.67736053466797","32.67736053466797","32.67736053466797"
"3239","103.51542663574219","103.51542663574219","103.51542663574219","207.60745239257812","207.60745239257812","207.60745239257812","45.612548828125","45.612548828125","45.612548828125","103.5988540649414","103.5988540649414","103.5988540649414","207.3877716064453","207.3877716064453","207.3877716064453","45.64137268066406","45.64137268066406","45.64137268066406"
"3269","92.21134185791016","92.21134185791016","92.21134185791016","188.6610870361328","188.6610870361328","188.6610870361328","43.774864196777344","43.774864196777344","43.774864196777344","92.15511322021484","92.15511322021484","92.15511322021484","188.25697326660156","188.25697326660156","188.25697326660156","43.73981857299805","43.73981857299805","43.73981857299805"
"3299","96.3037109375","96.3037109375","96.3037109375","185.68167114257812","185.68167114257812","185.68167114257812","46.21171188354492","46.21171188354492","46.21171188354492","96.27275085449219","96.27275085449219","96.27275085449219","185.4586639404297","185.4586639404297","185.4586639404297","46.13206100463867","46.13206100463867","46.13206100463867"
"3329","122.56169891357422","122.56169891357422","122.56169891357422","197.601806640625","197.601806640625","197.601806640625","43.37598419189453","43.37598419189453","43.37598419189453","122.74591827392578","122.74591827392578","122.74591827392578","197.14578247070312","197.14578247070312","197.14578247070312","43.41843795776367","43.41843795776367","43.41843795776367"
"3359","92.12894439697266","92.12894439697266","92.12894439697266","184.56927490234375","184.56927490234375","184.56927490234375","46.932308197021484","46.932308197021484","46.932308197021484","92.05890655517578","92.05890655517578","92.05890655517578","184.41636657714844","184.41636657714844","184.41636657714844","47.184574127197266","47.184574127197266","47.184574127197266"
"3389","83.50719451904297","83.50719451904297","83.50719451904297","187.27252197265625","187.27252197265625","187.27252197265625","37.31521987915039","37.31521987915039","37.31521987915039","83.48020935058594","83.48020935058594","83.48020935058594","186.61390686035156","186.61390686035156","186.61390686035156","37.37574768066406","37.37574768066406","37.37574768066406"
"3419","92.66851043701172","92.66851043701172","92.66851043701172","200.3870391845703","200.3870391845703","200.3870391845703","45.63372802734375","45.63372802734375","45.63372802734375","92.764404296875","92.764404296875","92.764404296875","200.07858276367188","200.07858276367188","200.07858276367188","45.741355895996094","45.741355895996094","45.741355895996094"
"3449","85.69206237792969","85.69206237792969","85.69206237792969","185.0867156982422","185.0867156982422","185.0867156982422","54.02679443359375","54.02679443359375","54.02679443359375","85.67583465576172","85.67583465576172","85.67583465576172","184.64588928222656","184.64588928222656","184.64588928222656","54.19245147705078","54.19245147705078","54.19245147705078"
"3479","91.87789154052734","91.87789154052734","91.87789154052734","185.11636352539062","185.11636352539062","185.11636352539062","41.66735076904297","41.66735076904297","41.66735076904297","91.89519500732422","91.89519500732422","91.89519500732422","184.7470245361328","184.7470245361328","184.7470245361328","41.820560455322266","41.820560455322266","41.820560455322266"
"3509","104.40601348876953","104.40601348876953","104.40601348876953","165.49166870117188","165.49166870117188","165.49166870117188","38.12200164794922","38.12200164794922","38.12200164794922","104.47759246826172","104.47759246826172","104.47759246826172","165.11769104003906","165.11769104003906","165.11769104003906","38.308170318603516","38.308170318603516","38.308170318603516"
"3539","114.927978515625","114.927978515625","114.927978515625","181.96109008789062","181.96109008789062","181.96109008789062","43.99595642089844","43.99595642089844","43.99595642089844","115.07781219482422","115.07781219482422","115.07781219482422","181.6864471435547","181.6864471435547","181.6864471435547","43.95597457885742","43.95597457885742","43.95597457885742"
