"Step","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"2459","1.9972559213638306","1.9972559213638306","1.9972559213638306","2.106823444366455","2.106823444366455","2.106823444366455","2.7563600540161133","2.7563600540161133","2.7563600540161133","4.3647074699401855","4.3647074699401855","4.3647074699401855","3.750474214553833","3.750474214553833","3.750474214553833","2.6199254989624023","2.6199254989624023","2.6199254989624023"
"2489","1.9887418746948242","1.9887418746948242","1.9887418746948242","6.1564788818359375","6.1564788818359375","6.1564788818359375","2.0344953536987305","2.0344953536987305","2.0344953536987305","4.504607677459717","4.504607677459717","4.504607677459717","5.0679426193237305","5.0679426193237305","5.0679426193237305","1.9418476819992065","1.9418476819992065","1.9418476819992065"
"2519","1.8860015869140625","1.8860015869140625","1.8860015869140625","1.8275290727615356","1.8275290727615356","1.8275290727615356","2.3499865531921387","2.3499865531921387","2.3499865531921387","4.341937065124512","4.341937065124512","4.341937065124512","3.2784602642059326","3.2784602642059326","3.2784602642059326","2.1006088256835938","2.1006088256835938","2.1006088256835938"
"2549","1.6526213884353638","1.6526213884353638","1.6526213884353638","1.2398951053619385","1.2398951053619385","1.2398951053619385","1.5097724199295044","1.5097724199295044","1.5097724199295044","4.064730167388916","4.064730167388916","4.064730167388916","3.075164318084717","3.075164318084717","3.075164318084717","1.406679391860962","1.406679391860962","1.406679391860962"
"2579","1.3358314037322998","1.3358314037322998","1.3358314037322998","1.9285091161727905","1.9285091161727905","1.9285091161727905","2.444592237472534","2.444592237472534","2.444592237472534","3.1284878253936768","3.1284878253936768","3.1284878253936768","3.6607656478881836","3.6607656478881836","3.6607656478881836","2.499498128890991","2.499498128890991","2.499498128890991"
"2609","2.0351722240448","2.0351722240448","2.0351722240448","2.0254201889038086","2.0254201889038086","2.0254201889038086","2.179663896560669","2.179663896560669","2.179663896560669","5.461849689483643","5.461849689483643","5.461849689483643","4.153780937194824","4.153780937194824","4.153780937194824","2.2069430351257324","2.2069430351257324","2.2069430351257324"
"2639","1.4295939207077026","1.4295939207077026","1.4295939207077026","1.9601290225982666","1.9601290225982666","1.9601290225982666","1.7936311960220337","1.7936311960220337","1.7936311960220337","3.870617389678955","3.870617389678955","3.870617389678955","3.234621524810791","3.234621524810791","3.234621524810791","1.6492217779159546","1.6492217779159546","1.6492217779159546"
"2669","1.3813560009002686","1.3813560009002686","1.3813560009002686","2.5149099826812744","2.5149099826812744","2.5149099826812744","1.7500873804092407","1.7500873804092407","1.7500873804092407","3.198340892791748","3.198340892791748","3.198340892791748","3.49444842338562","3.49444842338562","3.49444842338562","1.7007949352264404","1.7007949352264404","1.7007949352264404"
"2699","1.4133611917495728","1.4133611917495728","1.4133611917495728","3.2890472412109375","3.2890472412109375","3.2890472412109375","2.2558882236480713","2.2558882236480713","2.2558882236480713","3.467653512954712","3.467653512954712","3.467653512954712","4.290496826171875","4.290496826171875","4.290496826171875","2.188908100128174","2.188908100128174","2.188908100128174"
"2729","1.5266704559326172","1.5266704559326172","1.5266704559326172","0.9544346928596497","0.9544346928596497","0.9544346928596497","1.8085415363311768","1.8085415363311768","1.8085415363311768","3.9755756855010986","3.9755756855010986","3.9755756855010986","2.6543571949005127","2.6543571949005127","2.6543571949005127","1.7578213214874268","1.7578213214874268","1.7578213214874268"
"2759","0.9601003527641296","0.9601003527641296","0.9601003527641296","1.2147680521011353","1.2147680521011353","1.2147680521011353","1.9828704595565796","1.9828704595565796","1.9828704595565796","2.5069398880004883","2.5069398880004883","2.5069398880004883","3.4411582946777344","3.4411582946777344","3.4411582946777344","1.750750184059143","1.750750184059143","1.750750184059143"
"2789","1.0666744709014893","1.0666744709014893","1.0666744709014893","0.9571260809898376","0.9571260809898376","0.9571260809898376","1.7942519187927246","1.7942519187927246","1.7942519187927246","2.583744764328003","2.583744764328003","2.583744764328003","2.6903798580169678","2.6903798580169678","2.6903798580169678","1.4814492464065552","1.4814492464065552","1.4814492464065552"
"2819","1.2111597061157227","1.2111597061157227","1.2111597061157227","2.3841540813446045","2.3841540813446045","2.3841540813446045","1.437759518623352","1.437759518623352","1.437759518623352","3.1096410751342773","3.1096410751342773","3.1096410751342773","3.6511802673339844","3.6511802673339844","3.6511802673339844","1.3152484893798828","1.3152484893798828","1.3152484893798828"
"2849","1.3450437784194946","1.3450437784194946","1.3450437784194946","1.0279607772827148","1.0279607772827148","1.0279607772827148","1.4077447652816772","1.4077447652816772","1.4077447652816772","3.7820096015930176","3.7820096015930176","3.7820096015930176","2.6548712253570557","2.6548712253570557","2.6548712253570557","1.4486266374588013","1.4486266374588013","1.4486266374588013"
"2879","0.9451121091842651","0.9451121091842651","0.9451121091842651","1.2292338609695435","1.2292338609695435","1.2292338609695435","1.733734130859375","1.733734130859375","1.733734130859375","2.818014144897461","2.818014144897461","2.818014144897461","3.002256393432617","3.002256393432617","3.002256393432617","1.6761420965194702","1.6761420965194702","1.6761420965194702"
"2909","0.9976174831390381","0.9976174831390381","0.9976174831390381","0.8861178159713745","0.8861178159713745","0.8861178159713745","1.550130844116211","1.550130844116211","1.550130844116211","2.7913894653320312","2.7913894653320312","2.7913894653320312","3.0266478061676025","3.0266478061676025","3.0266478061676025","1.5960434675216675","1.5960434675216675","1.5960434675216675"
"2939","0.9636966586112976","0.9636966586112976","0.9636966586112976","1.3466519117355347","1.3466519117355347","1.3466519117355347","1.3661057949066162","1.3661057949066162","1.3661057949066162","2.4180781841278076","2.4180781841278076","2.4180781841278076","2.668252468109131","2.668252468109131","2.668252468109131","1.3571934700012207","1.3571934700012207","1.3571934700012207"
"2969","0.8323106169700623","0.8323106169700623","0.8323106169700623","1.5596537590026855","1.5596537590026855","1.5596537590026855","1.423215627670288","1.423215627670288","1.423215627670288","2.234103202819824","2.234103202819824","2.234103202819824","2.610032558441162","2.610032558441162","2.610032558441162","2.0849227905273438","2.0849227905273438","2.0849227905273438"
"2999","0.8697344660758972","0.8697344660758972","0.8697344660758972","1.8474382162094116","1.8474382162094116","1.8474382162094116","1.3441535234451294","1.3441535234451294","1.3441535234451294","2.256744861602783","2.256744861602783","2.256744861602783","4.70491361618042","4.70491361618042","4.70491361618042","1.3232760429382324","1.3232760429382324","1.3232760429382324"
"3029","0.7091204524040222","0.7091204524040222","0.7091204524040222","1.6426454782485962","1.6426454782485962","1.6426454782485962","1.7279099225997925","1.7279099225997925","1.7279099225997925","2.18611741065979","2.18611741065979","2.18611741065979","2.952376127243042","2.952376127243042","2.952376127243042","1.6682631969451904","1.6682631969451904","1.6682631969451904"
"3059","0.6863132119178772","0.6863132119178772","0.6863132119178772","1.4147840738296509","1.4147840738296509","1.4147840738296509","1.806728482246399","1.806728482246399","1.806728482246399","2.2704625129699707","2.2704625129699707","2.2704625129699707","2.4041671752929688","2.4041671752929688","2.4041671752929688","1.75808846950531","1.75808846950531","1.75808846950531"
"3089","0.721867024898529","0.721867024898529","0.721867024898529","1.7272921800613403","1.7272921800613403","1.7272921800613403","1.6898990869522095","1.6898990869522095","1.6898990869522095","2.0232365131378174","2.0232365131378174","2.0232365131378174","3.0870301723480225","3.0870301723480225","3.0870301723480225","1.676131248474121","1.676131248474121","1.676131248474121"
"3119","0.7102583050727844","0.7102583050727844","0.7102583050727844","1.4397231340408325","1.4397231340408325","1.4397231340408325","1.660396695137024","1.660396695137024","1.660396695137024","1.813628077507019","1.813628077507019","1.813628077507019","3.370582103729248","3.370582103729248","3.370582103729248","1.5862863063812256","1.5862863063812256","1.5862863063812256"
"3149","0.6435186862945557","0.6435186862945557","0.6435186862945557","1.707676649093628","1.707676649093628","1.707676649093628","1.2495810985565186","1.2495810985565186","1.2495810985565186","2.349536657333374","2.349536657333374","2.349536657333374","3.72166109085083","3.72166109085083","3.72166109085083","1.33123779296875","1.33123779296875","1.33123779296875"
"3179","0.724486231803894","0.724486231803894","0.724486231803894","0.9261759519577026","0.9261759519577026","0.9261759519577026","1.1738353967666626","1.1738353967666626","1.1738353967666626","2.4380943775177","2.4380943775177","2.4380943775177","2.9650912284851074","2.9650912284851074","2.9650912284851074","1.1827529668807983","1.1827529668807983","1.1827529668807983"
"3209","0.6794878840446472","0.6794878840446472","0.6794878840446472","1.6337515115737915","1.6337515115737915","1.6337515115737915","0.8863255977630615","0.8863255977630615","0.8863255977630615","2.1872451305389404","2.1872451305389404","2.1872451305389404","2.773078441619873","2.773078441619873","2.773078441619873","0.8282106518745422","0.8282106518745422","0.8282106518745422"
"3239","0.7641686797142029","0.7641686797142029","0.7641686797142029","0.9971972703933716","0.9971972703933716","0.9971972703933716","1.1769901514053345","1.1769901514053345","1.1769901514053345","2.3296844959259033","2.3296844959259033","2.3296844959259033","3.1319057941436768","3.1319057941436768","3.1319057941436768","1.1362732648849487","1.1362732648849487","1.1362732648849487"
"3269","0.620144248008728","0.620144248008728","0.620144248008728","1.1610543727874756","1.1610543727874756","1.1610543727874756","1.0108598470687866","1.0108598470687866","1.0108598470687866","1.988337516784668","1.988337516784668","1.988337516784668","2.511120557785034","2.511120557785034","2.511120557785034","1.0883166790008545","1.0883166790008545","1.0883166790008545"
"3299","0.7070634365081787","0.7070634365081787","0.7070634365081787","1.0782197713851929","1.0782197713851929","1.0782197713851929","1.2601341009140015","1.2601341009140015","1.2601341009140015","2.706777572631836","2.706777572631836","2.706777572631836","2.4026761054992676","2.4026761054992676","2.4026761054992676","1.2456519603729248","1.2456519603729248","1.2456519603729248"
"3329","0.8064858317375183","0.8064858317375183","0.8064858317375183","2.2383360862731934","2.2383360862731934","2.2383360862731934","1.088842511177063","1.088842511177063","1.088842511177063","2.786904811859131","2.786904811859131","2.786904811859131","3.2104461193084717","3.2104461193084717","3.2104461193084717","1.0437208414077759","1.0437208414077759","1.0437208414077759"
"3359","0.6317468881607056","0.6317468881607056","0.6317468881607056","0.6507754325866699","0.6507754325866699","0.6507754325866699","1.1284682750701904","1.1284682750701904","1.1284682750701904","2.027014970779419","2.027014970779419","2.027014970779419","2.104170083999634","2.104170083999634","2.104170083999634","1.145155668258667","1.145155668258667","1.145155668258667"
"3389","0.5959107279777527","0.5959107279777527","0.5959107279777527","1.2673182487487793","1.2673182487487793","1.2673182487487793","0.8446545004844666","0.8446545004844666","0.8446545004844666","1.756062626838684","1.756062626838684","1.756062626838684","2.8635990619659424","2.8635990619659424","2.8635990619659424","0.8412734866142273","0.8412734866142273","0.8412734866142273"
"3419","0.4462008476257324","0.4462008476257324","0.4462008476257324","1.1971429586410522","1.1971429586410522","1.1971429586410522","1.0250965356826782","1.0250965356826782","1.0250965356826782","1.7386149168014526","1.7386149168014526","1.7386149168014526","2.8511149883270264","2.8511149883270264","2.8511149883270264","1.032795786857605","1.032795786857605","1.032795786857605"
"3449","0.4603036344051361","0.4603036344051361","0.4603036344051361","0.8275880813598633","0.8275880813598633","0.8275880813598633","1.058473825454712","1.058473825454712","1.058473825454712","1.6391541957855225","1.6391541957855225","1.6391541957855225","2.1681675910949707","2.1681675910949707","2.1681675910949707","1.069112777709961","1.069112777709961","1.069112777709961"
"3479","0.56182461977005","0.56182461977005","0.56182461977005","1.2635486125946045","1.2635486125946045","1.2635486125946045","1.2592748403549194","1.2592748403549194","1.2592748403549194","1.8978383541107178","1.8978383541107178","1.8978383541107178","2.7561376094818115","2.7561376094818115","2.7561376094818115","1.0036113262176514","1.0036113262176514","1.0036113262176514"
"3509","0.5476328134536743","0.5476328134536743","0.5476328134536743","1.053396224975586","1.053396224975586","1.053396224975586","0.9888024926185608","0.9888024926185608","0.9888024926185608","2.442431926727295","2.442431926727295","2.442431926727295","2.4180095195770264","2.4180095195770264","2.4180095195770264","0.9928065538406372","0.9928065538406372","0.9928065538406372"
