"Step","layer0_residual_mid_gpt2_jumprelu - losses/mse_loss","layer0_residual_mid_gpt2_jumprelu - losses/mse_loss__MIN","layer0_residual_mid_gpt2_jumprelu - losses/mse_loss__MAX","layer0_residual_mid_gpt2_singular_fisher - losses/mse_loss","layer0_residual_mid_gpt2_singular_fisher - losses/mse_loss__MIN","layer0_residual_mid_gpt2_singular_fisher - losses/mse_loss__MAX","layer10_residual_mid_gpt2_jumprelu - losses/mse_loss","layer10_residual_mid_gpt2_jumprelu - losses/mse_loss__MIN","layer10_residual_mid_gpt2_jumprelu - losses/mse_loss__MAX","layer10_residual_mid_gpt2_singular_fisher - losses/mse_loss","layer10_residual_mid_gpt2_singular_fisher - losses/mse_loss__MIN","layer10_residual_mid_gpt2_singular_fisher - losses/mse_loss__MAX","layer5_residual_mid_gpt2_jumprelu - losses/mse_loss","layer5_residual_mid_gpt2_jumprelu - losses/mse_loss__MIN","layer5_residual_mid_gpt2_jumprelu - losses/mse_loss__MAX","layer5_residual_mid_gpt2_singular_fisher - losses/mse_loss","layer5_residual_mid_gpt2_singular_fisher - losses/mse_loss__MIN","layer5_residual_mid_gpt2_singular_fisher - losses/mse_loss__MAX"
"2609","0.79966139793396","0.79966139793396","0.79966139793396","1.6454576253890991","1.6454576253890991","1.6454576253890991","63.53827667236328","63.53827667236328","63.53827667236328","323.63385009765625","323.63385009765625","323.63385009765625","18.11539077758789","18.11539077758789","18.11539077758789","44.10531234741211","44.10531234741211","44.10531234741211"
"2639","0.9559564590454102","0.9559564590454102","0.9559564590454102","1.9792211055755615","1.9792211055755615","1.9792211055755615","120.68478393554688","120.68478393554688","120.68478393554688","12025.6748046875","12025.6748046875","12025.6748046875","120.53271484375","120.53271484375","120.53271484375","10096.6474609375","10096.6474609375","10096.6474609375"
"2669","0.8637845516204834","0.8637845516204834","0.8637845516204834","1.8912017345428467","1.8912017345428467","1.8912017345428467","86.55078887939453","86.55078887939453","86.55078887939453","340.05133056640625","340.05133056640625","340.05133056640625","25.50196075439453","25.50196075439453","25.50196075439453","85.13375091552734","85.13375091552734","85.13375091552734"
"2699","0.7662941813468933","0.7662941813468933","0.7662941813468933","1.7244869470596313","1.7244869470596313","1.7244869470596313","58.72623062133789","58.72623062133789","58.72623062133789","245.51773071289062","245.51773071289062","245.51773071289062","19.0966796875","19.0966796875","19.0966796875","46.33778381347656","46.33778381347656","46.33778381347656"
"2729","0.6384825706481934","0.6384825706481934","0.6384825706481934","1.3038040399551392","1.3038040399551392","1.3038040399551392","62.96116256713867","62.96116256713867","62.96116256713867","304.4509582519531","304.4509582519531","304.4509582519531","14.996950149536133","14.996950149536133","14.996950149536133","36.28097915649414","36.28097915649414","36.28097915649414"
"2759","0.6655630469322205","0.6655630469322205","0.6655630469322205","1.359609603881836","1.359609603881836","1.359609603881836","45.34636688232422","45.34636688232422","45.34636688232422","216.4950714111328","216.4950714111328","216.4950714111328","14.490290641784668","14.490290641784668","14.490290641784668","41.46498489379883","41.46498489379883","41.46498489379883"
"2789","0.8322457075119019","0.8322457075119019","0.8322457075119019","1.7776671648025513","1.7776671648025513","1.7776671648025513","63.353450775146484","63.353450775146484","63.353450775146484","315.99072265625","315.99072265625","315.99072265625","21.88518524169922","21.88518524169922","21.88518524169922","57.44671630859375","57.44671630859375","57.44671630859375"
"2819","0.629791796207428","0.629791796207428","0.629791796207428","1.3931586742401123","1.3931586742401123","1.3931586742401123","53.94715881347656","53.94715881347656","53.94715881347656","283.2999572753906","283.2999572753906","283.2999572753906","17.805980682373047","17.805980682373047","17.805980682373047","51.04720687866211","51.04720687866211","51.04720687866211"
"2849","0.6538704037666321","0.6538704037666321","0.6538704037666321","1.5375115871429443","1.5375115871429443","1.5375115871429443","49.509979248046875","49.509979248046875","49.509979248046875","496.3382263183594","496.3382263183594","496.3382263183594","19.091556549072266","19.091556549072266","19.091556549072266","1045.6087646484375","1045.6087646484375","1045.6087646484375"
"2879","0.6957374215126038","0.6957374215126038","0.6957374215126038","1.7175832986831665","1.7175832986831665","1.7175832986831665","41.47217559814453","41.47217559814453","41.47217559814453","216.33807373046875","216.33807373046875","216.33807373046875","12.355375289916992","12.355375289916992","12.355375289916992","32.57594299316406","32.57594299316406","32.57594299316406"
"2909","0.7417312264442444","0.7417312264442444","0.7417312264442444","1.7387006282806396","1.7387006282806396","1.7387006282806396","42.9951171875","42.9951171875","42.9951171875","227.56727600097656","227.56727600097656","227.56727600097656","15.756369590759277","15.756369590759277","15.756369590759277","41.19867706298828","41.19867706298828","41.19867706298828"
"2939","0.6241453289985657","0.6241453289985657","0.6241453289985657","1.519436001777649","1.519436001777649","1.519436001777649","46.77028274536133","46.77028274536133","46.77028274536133","202.79188537597656","202.79188537597656","202.79188537597656","13.92179012298584","13.92179012298584","13.92179012298584","37.84844970703125","37.84844970703125","37.84844970703125"
"2969","0.4774114787578583","0.4774114787578583","0.4774114787578583","1.0194584131240845","1.0194584131240845","1.0194584131240845","29.685686111450195","29.685686111450195","29.685686111450195","171.33834838867188","171.33834838867188","171.33834838867188","12.384148597717285","12.384148597717285","12.384148597717285","27.07773208618164","27.07773208618164","27.07773208618164"
"2999","0.4809272587299347","0.4809272587299347","0.4809272587299347","1.1860326528549194","1.1860326528549194","1.1860326528549194","43.36261749267578","43.36261749267578","43.36261749267578","249.64881896972656","249.64881896972656","249.64881896972656","12.241991996765137","12.241991996765137","12.241991996765137","35.90947341918945","35.90947341918945","35.90947341918945"
"3029","0.5501055717468262","0.5501055717468262","0.5501055717468262","1.2370495796203613","1.2370495796203613","1.2370495796203613","100.95578002929688","100.95578002929688","100.95578002929688","12625.130859375","12625.130859375","12625.130859375","43.47743225097656","43.47743225097656","43.47743225097656","11911.18359375","11911.18359375","11911.18359375"
"3059","0.6804583668708801","0.6804583668708801","0.6804583668708801","1.5153194665908813","1.5153194665908813","1.5153194665908813","38.71084213256836","38.71084213256836","38.71084213256836","213.57369995117188","213.57369995117188","213.57369995117188","14.479470252990723","14.479470252990723","14.479470252990723","40.891334533691406","40.891334533691406","40.891334533691406"
"3089","0.5830610394477844","0.5830610394477844","0.5830610394477844","1.2510379552841187","1.2510379552841187","1.2510379552841187","35.253173828125","35.253173828125","35.253173828125","200.7582244873047","200.7582244873047","200.7582244873047","11.039125442504883","11.039125442504883","11.039125442504883","31.511146545410156","31.511146545410156","31.511146545410156"
"3119","0.5419766902923584","0.5419766902923584","0.5419766902923584","1.2066173553466797","1.2066173553466797","1.2066173553466797","89.6004867553711","89.6004867553711","89.6004867553711","14663.822265625","14663.822265625","14663.822265625","42.120384216308594","42.120384216308594","42.120384216308594","13614.4482421875","13614.4482421875","13614.4482421875"
"3149","0.5089063048362732","0.5089063048362732","0.5089063048362732","1.1862331628799438","1.1862331628799438","1.1862331628799438","33.81068801879883","33.81068801879883","33.81068801879883","203.61280822753906","203.61280822753906","203.61280822753906","12.237481117248535","12.237481117248535","12.237481117248535","34.427181243896484","34.427181243896484","34.427181243896484"
"3179","0.4324142634868622","0.4324142634868622","0.4324142634868622","1.0370768308639526","1.0370768308639526","1.0370768308639526","21.609872817993164","21.609872817993164","21.609872817993164","139.9414825439453","139.9414825439453","139.9414825439453","9.480209350585938","9.480209350585938","9.480209350585938","24.63713264465332","24.63713264465332","24.63713264465332"
"3209","0.6691094636917114","0.6691094636917114","0.6691094636917114","1.6410590410232544","1.6410590410232544","1.6410590410232544","34.345428466796875","34.345428466796875","34.345428466796875","220.59097290039062","220.59097290039062","220.59097290039062","11.156766891479492","11.156766891479492","11.156766891479492","31.496400833129883","31.496400833129883","31.496400833129883"
"3239","0.5608569979667664","0.5608569979667664","0.5608569979667664","1.3376827239990234","1.3376827239990234","1.3376827239990234","60.84171676635742","60.84171676635742","60.84171676635742","10823.6669921875","10823.6669921875","10823.6669921875","61.06024932861328","61.06024932861328","61.06024932861328","9864.1279296875","9864.1279296875","9864.1279296875"
"3269","0.5069730281829834","0.5069730281829834","0.5069730281829834","1.1007883548736572","1.1007883548736572","1.1007883548736572","36.64653778076172","36.64653778076172","36.64653778076172","219.94168090820312","219.94168090820312","219.94168090820312","23.0894775390625","23.0894775390625","23.0894775390625","55.88581848144531","55.88581848144531","55.88581848144531"
"3299","0.6152716875076294","0.6152716875076294","0.6152716875076294","1.442251205444336","1.442251205444336","1.442251205444336","112.04503631591797","112.04503631591797","112.04503631591797","12810.9150390625","12810.9150390625","12810.9150390625","41.50294494628906","41.50294494628906","41.50294494628906","11475.3955078125","11475.3955078125","11475.3955078125"
"3329","0.5838947296142578","0.5838947296142578","0.5838947296142578","1.5386979579925537","1.5386979579925537","1.5386979579925537","30.40386199951172","30.40386199951172","30.40386199951172","209.83335876464844","209.83335876464844","209.83335876464844","12.545708656311035","12.545708656311035","12.545708656311035","33.66584777832031","33.66584777832031","33.66584777832031"
"3359","0.4180641770362854","0.4180641770362854","0.4180641770362854","0.9302282333374023","0.9302282333374023","0.9302282333374023","30.56960678100586","30.56960678100586","30.56960678100586","180.08358764648438","180.08358764648438","180.08358764648438","10.813912391662598","10.813912391662598","10.813912391662598","33.692623138427734","33.692623138427734","33.692623138427734"
"3389","0.5177541375160217","0.5177541375160217","0.5177541375160217","1.3079978227615356","1.3079978227615356","1.3079978227615356","42.14105224609375","42.14105224609375","42.14105224609375","7581.50537109375","7581.50537109375","7581.50537109375","20.213897705078125","20.213897705078125","20.213897705078125","6214.544921875","6214.544921875","6214.544921875"
"3419","0.547502338886261","0.547502338886261","0.547502338886261","1.4039980173110962","1.4039980173110962","1.4039980173110962","36.40049362182617","36.40049362182617","36.40049362182617","178.03651428222656","178.03651428222656","178.03651428222656","16.19074058532715","16.19074058532715","16.19074058532715","38.53451156616211","38.53451156616211","38.53451156616211"
"3449","0.4868534505367279","0.4868534505367279","0.4868534505367279","1.196547031402588","1.196547031402588","1.196547031402588","36.92934799194336","36.92934799194336","36.92934799194336","236.5077362060547","236.5077362060547","236.5077362060547","10.574564933776855","10.574564933776855","10.574564933776855","37.27194595336914","37.27194595336914","37.27194595336914"
"3479","0.5216643214225769","0.5216643214225769","0.5216643214225769","1.6730259656906128","1.6730259656906128","1.6730259656906128","25.908143997192383","25.908143997192383","25.908143997192383","173.68319702148438","173.68319702148438","173.68319702148438","12.431557655334473","12.431557655334473","12.431557655334473","29.82879066467285","29.82879066467285","29.82879066467285"
"3509","0.4065791964530945","0.4065791964530945","0.4065791964530945","0.9617944359779358","0.9617944359779358","0.9617944359779358","18.351688385009766","18.351688385009766","18.351688385009766","125.49140167236328","125.49140167236328","125.49140167236328","7.795565605163574","7.795565605163574","7.795565605163574","24.635683059692383","24.635683059692383","24.635683059692383"
"3539","0.5135492086410522","0.5135492086410522","0.5135492086410522","1.316043496131897","1.316043496131897","1.316043496131897","35.02604293823242","35.02604293823242","35.02604293823242","226.8133544921875","226.8133544921875","226.8133544921875","14.31795597076416","14.31795597076416","14.31795597076416","44.211151123046875","44.211151123046875","44.211151123046875"
"3569","0.4940469264984131","0.4940469264984131","0.4940469264984131","1.2813894748687744","1.2813894748687744","1.2813894748687744","20.37432289123535","20.37432289123535","20.37432289123535","141.68417358398438","141.68417358398438","141.68417358398438","10.156182289123535","10.156182289123535","10.156182289123535","28.916698455810547","28.916698455810547","28.916698455810547"
"3599","0.4614817798137665","0.4614817798137665","0.4614817798137665","1.3440463542938232","1.3440463542938232","1.3440463542938232","20.845809936523438","20.845809936523438","20.845809936523438","167.69271850585938","167.69271850585938","167.69271850585938","8.152010917663574","8.152010917663574","8.152010917663574","29.59986686706543","29.59986686706543","29.59986686706543"
