"Step","layer0_residual_mid_gpt2_jumprelu - losses/l0_loss","layer0_residual_mid_gpt2_jumprelu - losses/l0_loss__MIN","layer0_residual_mid_gpt2_jumprelu - losses/l0_loss__MAX","layer0_residual_mid_gpt2_singular_fisher - losses/l0_loss","layer0_residual_mid_gpt2_singular_fisher - losses/l0_loss__MIN","layer0_residual_mid_gpt2_singular_fisher - losses/l0_loss__MAX","layer10_residual_mid_gpt2_jumprelu - losses/l0_loss","layer10_residual_mid_gpt2_jumprelu - losses/l0_loss__MIN","layer10_residual_mid_gpt2_jumprelu - losses/l0_loss__MAX","layer10_residual_mid_gpt2_singular_fisher - losses/l0_loss","layer10_residual_mid_gpt2_singular_fisher - losses/l0_loss__MIN","layer10_residual_mid_gpt2_singular_fisher - losses/l0_loss__MAX","layer5_residual_mid_gpt2_jumprelu - losses/l0_loss","layer5_residual_mid_gpt2_jumprelu - losses/l0_loss__MIN","layer5_residual_mid_gpt2_jumprelu - losses/l0_loss__MAX","layer5_residual_mid_gpt2_singular_fisher - losses/l0_loss","layer5_residual_mid_gpt2_singular_fisher - losses/l0_loss__MIN","layer5_residual_mid_gpt2_singular_fisher - losses/l0_loss__MAX"
"13349","60505.046875","60505.046875","60505.046875","36413.5","36413.5","36413.5","59278.796875","59278.796875","59278.796875","36336.25","36336.25","36336.25","59283.69921875","59283.69921875","59283.69921875","33601.1484375","33601.1484375","33601.1484375"
"13379","60609.5","60609.5","60609.5","36212.59765625","36212.59765625","36212.59765625","59406.25","59406.25","59406.25","35941.55078125","35941.55078125","35941.55078125","59461.34765625","59461.34765625","59461.34765625","33542.94921875","33542.94921875","33542.94921875"
"13409","60606.75","60606.75","60606.75","36694.80078125","36694.80078125","36694.80078125","59504.3984375","59504.3984375","59504.3984375","36327.44921875","36327.44921875","36327.44921875","59393.6484375","59393.6484375","59393.6484375","34286.8984375","34286.8984375","34286.8984375"
"13439","60624.546875","60624.546875","60624.546875","36108.34765625","36108.34765625","36108.34765625","59474.1484375","59474.1484375","59474.1484375","36011.25","36011.25","36011.25","59355.5","59355.5","59355.5","34367","34367","34367"
"13469","60635.8984375","60635.8984375","60635.8984375","36403.1484375","36403.1484375","36403.1484375","59429.94921875","59429.94921875","59429.94921875","35552.5","35552.5","35552.5","59389.69921875","59389.69921875","59389.69921875","34053.55078125","34053.55078125","34053.55078125"
"13499","60614.25","60614.25","60614.25","36223.5","36223.5","36223.5","59385.5","59385.5","59385.5","35824.6484375","35824.6484375","35824.6484375","59024.19921875","59024.19921875","59024.19921875","33356.6484375","33356.6484375","33356.6484375"
"13529","60669.19921875","60669.19921875","60669.19921875","36135.1484375","36135.1484375","36135.1484375","59323.296875","59323.296875","59323.296875","35885.59765625","35885.59765625","35885.59765625","59051.6484375","59051.6484375","59051.6484375","33754.75","33754.75","33754.75"
"13559","60635.84765625","60635.84765625","60635.84765625","36311.55078125","36311.55078125","36311.55078125","59255.25","59255.25","59255.25","36071.44921875","36071.44921875","36071.44921875","58834","58834","58834","32042.25","32042.25","32042.25"
"13589","60634.1484375","60634.1484375","60634.1484375","36451.05078125","36451.05078125","36451.05078125","59382.296875","59382.296875","59382.296875","36365.80078125","36365.80078125","36365.80078125","59242.8984375","59242.8984375","59242.8984375","34365.34765625","34365.34765625","34365.34765625"
"13619","60606.34765625","60606.34765625","60606.34765625","36136.25","36136.25","36136.25","59303.94921875","59303.94921875","59303.94921875","35955.94921875","35955.94921875","35955.94921875","59400.6484375","59400.6484375","59400.6484375","34031.09765625","34031.09765625","34031.09765625"
"13649","60630.3984375","60630.3984375","60630.3984375","36242.05078125","36242.05078125","36242.05078125","59417.09765625","59417.09765625","59417.09765625","35835.1484375","35835.1484375","35835.1484375","59274.296875","59274.296875","59274.296875","34000.75","34000.75","34000.75"
"13679","60617.94921875","60617.94921875","60617.94921875","36282.94921875","36282.94921875","36282.94921875","59369.6484375","59369.6484375","59369.6484375","35837.55078125","35837.55078125","35837.55078125","59305.75","59305.75","59305.75","33485.8984375","33485.8984375","33485.8984375"
"13709","60622.046875","60622.046875","60622.046875","36214.30078125","36214.30078125","36214.30078125","59424.1484375","59424.1484375","59424.1484375","35332.84765625","35332.84765625","35332.84765625","59347.3984375","59347.3984375","59347.3984375","33862.94921875","33862.94921875","33862.94921875"
"13739","60727.09765625","60727.09765625","60727.09765625","36101.6484375","36101.6484375","36101.6484375","59425.796875","59425.796875","59425.796875","35161.59765625","35161.59765625","35161.59765625","59197.3984375","59197.3984375","59197.3984375","32780.6484375","32780.6484375","32780.6484375"
"13769","60612.3984375","60612.3984375","60612.3984375","36299.05078125","36299.05078125","36299.05078125","59450.046875","59450.046875","59450.046875","35691.05078125","35691.05078125","35691.05078125","59153.84765625","59153.84765625","59153.84765625","33741.44921875","33741.44921875","33741.44921875"
"13799","60503.3984375","60503.3984375","60503.3984375","36147.1484375","36147.1484375","36147.1484375","59286.69921875","59286.69921875","59286.69921875","34974.09765625","34974.09765625","34974.09765625","58922.09765625","58922.09765625","58922.09765625","33840.59765625","33840.59765625","33840.59765625"
"13829","60569.046875","60569.046875","60569.046875","36297.3984375","36297.3984375","36297.3984375","59259.34765625","59259.34765625","59259.34765625","35722.75","35722.75","35722.75","59044.19921875","59044.19921875","59044.19921875","33433.44921875","33433.44921875","33433.44921875"
"13859","60552.3984375","60552.3984375","60552.3984375","36077.09765625","36077.09765625","36077.09765625","59146.59765625","59146.59765625","59146.59765625","35085.09765625","35085.09765625","35085.09765625","58897.75","58897.75","58897.75","33370.34765625","33370.34765625","33370.34765625"
"13889","60678.19921875","60678.19921875","60678.19921875","36174.69921875","36174.69921875","36174.69921875","59350.3984375","59350.3984375","59350.3984375","35415.59765625","35415.59765625","35415.59765625","59068.94921875","59068.94921875","59068.94921875","33369.84765625","33369.84765625","33369.84765625"
"13919","60594.8984375","60594.8984375","60594.8984375","36205.25","36205.25","36205.25","59254.34765625","59254.34765625","59254.34765625","35850.34765625","35850.34765625","35850.34765625","58905.34765625","58905.34765625","58905.34765625","33770.34765625","33770.34765625","33770.34765625"
"13949","60734.5","60734.5","60734.5","36204.44921875","36204.44921875","36204.44921875","59312.546875","59312.546875","59312.546875","35518.5","35518.5","35518.5","58933.94921875","58933.94921875","58933.94921875","33682.59765625","33682.59765625","33682.59765625"
"13979","60666","60666","60666","36243.34765625","36243.34765625","36243.34765625","59331.5","59331.5","59331.5","35546.59765625","35546.59765625","35546.59765625","59006.09765625","59006.09765625","59006.09765625","32792.3984375","32792.3984375","32792.3984375"
"14009","60535.59765625","60535.59765625","60535.59765625","36152.80078125","36152.80078125","36152.80078125","59061.19921875","59061.19921875","59061.19921875","35860.09765625","35860.09765625","35860.09765625","59088.8984375","59088.8984375","59088.8984375","32999.19921875","32999.19921875","32999.19921875"
"14039","60722.296875","60722.296875","60722.296875","36309.09765625","36309.09765625","36309.09765625","59372.796875","59372.796875","59372.796875","35936.09765625","35936.09765625","35936.09765625","59121.69921875","59121.69921875","59121.69921875","33706.09765625","33706.09765625","33706.09765625"
"14069","60578.09765625","60578.09765625","60578.09765625","36308.19921875","36308.19921875","36308.19921875","59056.8984375","59056.8984375","59056.8984375","36218.75","36218.75","36218.75","58976.34765625","58976.34765625","58976.34765625","33507.25","33507.25","33507.25"
"14099","60421.1484375","60421.1484375","60421.1484375","36201.6484375","36201.6484375","36201.6484375","59086.19921875","59086.19921875","59086.19921875","35941.55078125","35941.55078125","35941.55078125","58974.59765625","58974.59765625","58974.59765625","34055.25","34055.25","34055.25"
"14129","60513.1484375","60513.1484375","60513.1484375","36441.5","36441.5","36441.5","59237.25","59237.25","59237.25","35861.5","35861.5","35861.5","59193.09765625","59193.09765625","59193.09765625","34297.84765625","34297.84765625","34297.84765625"
"14159","60482.25","60482.25","60482.25","36147.1484375","36147.1484375","36147.1484375","59251.8984375","59251.8984375","59251.8984375","35674.84765625","35674.84765625","35674.84765625","59193.44921875","59193.44921875","59193.44921875","33439.8984375","33439.8984375","33439.8984375"
"14189","60606.19921875","60606.19921875","60606.19921875","36355.8984375","36355.8984375","36355.8984375","59482.34765625","59482.34765625","59482.34765625","36099.34765625","36099.34765625","36099.34765625","59318.1484375","59318.1484375","59318.1484375","33763.34765625","33763.34765625","33763.34765625"
"14219","60643.59765625","60643.59765625","60643.59765625","36237","36237","36237","59360.94921875","59360.94921875","59360.94921875","36339.19921875","36339.19921875","36339.19921875","59291.546875","59291.546875","59291.546875","33764","33764","33764"
"14249","60419.94921875","60419.94921875","60419.94921875","36297.30078125","36297.30078125","36297.30078125","59058.75","59058.75","59058.75","36027.3984375","36027.3984375","36027.3984375","59108.25","59108.25","59108.25","33745.09765625","33745.09765625","33745.09765625"
"14279","60545.19921875","60545.19921875","60545.19921875","36227.09765625","36227.09765625","36227.09765625","59487.25","59487.25","59487.25","35550.8984375","35550.8984375","35550.8984375","59308.84765625","59308.84765625","59308.84765625","33898.5","33898.5","33898.5"
"14309","60645.44921875","60645.44921875","60645.44921875","36133.1484375","36133.1484375","36133.1484375","59326.546875","59326.546875","59326.546875","35666.25","35666.25","35666.25","59190.94921875","59190.94921875","59190.94921875","33590.1484375","33590.1484375","33590.1484375"
"14339","60488.5","60488.5","60488.5","36256.30078125","36256.30078125","36256.30078125","59128.046875","59128.046875","59128.046875","36035.34765625","36035.34765625","36035.34765625","58987.6484375","58987.6484375","58987.6484375","34073.80078125","34073.80078125","34073.80078125"
"14369","60514.19921875","60514.19921875","60514.19921875","35593.80078125","35593.80078125","35593.80078125","59253.94921875","59253.94921875","59253.94921875","35844.84765625","35844.84765625","35844.84765625","58871.3984375","58871.3984375","58871.3984375","33152.80078125","33152.80078125","33152.80078125"
"14399","60601.546875","60601.546875","60601.546875","36333.1484375","36333.1484375","36333.1484375","59507.796875","59507.796875","59507.796875","35573.75","35573.75","35573.75","59080.1484375","59080.1484375","59080.1484375","33535.19921875","33535.19921875","33535.19921875"
"14429","60694","60694","60694","35944.09765625","35944.09765625","35944.09765625","59447.8984375","59447.8984375","59447.8984375","35365.30078125","35365.30078125","35365.30078125","59190.84765625","59190.84765625","59190.84765625","33456.3984375","33456.3984375","33456.3984375"
"14459","60517.69921875","60517.69921875","60517.69921875","35958.19921875","35958.19921875","35958.19921875","59463.19921875","59463.19921875","59463.19921875","35916.84765625","35916.84765625","35916.84765625","59157.75","59157.75","59157.75","33306.05078125","33306.05078125","33306.05078125"
"14489","60529.046875","60529.046875","60529.046875","36089.3984375","36089.3984375","36089.3984375","59236.84765625","59236.84765625","59236.84765625","35523.05078125","35523.05078125","35523.05078125","59092.25","59092.25","59092.25","33750.30078125","33750.30078125","33750.30078125"
"14519","60622.796875","60622.796875","60622.796875","36081.84765625","36081.84765625","36081.84765625","59424.94921875","59424.94921875","59424.94921875","36193.09765625","36193.09765625","36193.09765625","59147.8984375","59147.8984375","59147.8984375","33402.09765625","33402.09765625","33402.09765625"
"14549","60515.44921875","60515.44921875","60515.44921875","36153.94921875","36153.94921875","36153.94921875","59503.3984375","59503.3984375","59503.3984375","36110.25","36110.25","36110.25","59030.75","59030.75","59030.75","33715.8984375","33715.8984375","33715.8984375"
"14579","60548.546875","60548.546875","60548.546875","36319.05078125","36319.05078125","36319.05078125","59303.59765625","59303.59765625","59303.59765625","35555.19921875","35555.19921875","35555.19921875","59046.25","59046.25","59046.25","33378.59765625","33378.59765625","33378.59765625"
"14609","60526.046875","60526.046875","60526.046875","36290.25","36290.25","36290.25","59163.09765625","59163.09765625","59163.09765625","35441.59765625","35441.59765625","35441.59765625","58879.59765625","58879.59765625","58879.59765625","33119.1484375","33119.1484375","33119.1484375"
"14639","60362.5","60362.5","60362.5","36142.8984375","36142.8984375","36142.8984375","59012.09765625","59012.09765625","59012.09765625","35344.55078125","35344.55078125","35344.55078125","58811.09765625","58811.09765625","58811.09765625","33432.75","33432.75","33432.75"
"14669","60581.44921875","60581.44921875","60581.44921875","36150.5","36150.5","36150.5","59324.6484375","59324.6484375","59324.6484375","35882","35882","35882","58883","58883","58883","33520.09765625","33520.09765625","33520.09765625"
"14699","60650.296875","60650.296875","60650.296875","36118.3984375","36118.3984375","36118.3984375","59412.25","59412.25","59412.25","35825.25","35825.25","35825.25","59131.046875","59131.046875","59131.046875","33707.09765625","33707.09765625","33707.09765625"
"14729","60572.6484375","60572.6484375","60572.6484375","36198.69921875","36198.69921875","36198.69921875","59369.296875","59369.296875","59369.296875","36009","36009","36009","59250.69921875","59250.69921875","59250.69921875","33482.09765625","33482.09765625","33482.09765625"
"14759","60613.546875","60613.546875","60613.546875","36186.80078125","36186.80078125","36186.80078125","59300.94921875","59300.94921875","59300.94921875","35649.25","35649.25","35649.25","59262.75","59262.75","59262.75","33507.25","33507.25","33507.25"
"14789","60610.796875","60610.796875","60610.796875","35949.30078125","35949.30078125","35949.30078125","59230.69921875","59230.69921875","59230.69921875","35575.8984375","35575.8984375","35575.8984375","59065.34765625","59065.34765625","59065.34765625","33114.5","33114.5","33114.5"
"14819","60675.6484375","60675.6484375","60675.6484375","36056.8984375","36056.8984375","36056.8984375","59395.5","59395.5","59395.5","35641.75","35641.75","35641.75","59242.69921875","59242.69921875","59242.69921875","33146.69921875","33146.69921875","33146.69921875"
