"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"7769","0.23064474761486053","0.23064474761486053","0.23064474761486053","0.2831418216228485","0.2831418216228485","0.2831418216228485","0.10707637667655945","0.10707637667655945","0.10707637667655945","0.4414176344871521","0.4414176344871521","0.4414176344871521","0.3694831132888794","0.3694831132888794","0.3694831132888794","0.18903449177742004","0.18903449177742004","0.18903449177742004"
"7799","0.33456289768218994","0.33456289768218994","0.33456289768218994","0.28663817048072815","0.28663817048072815","0.28663817048072815","0.10007937997579575","0.10007937997579575","0.10007937997579575","0.46169599890708923","0.46169599890708923","0.46169599890708923","0.3859957754611969","0.3859957754611969","0.3859957754611969","0.15469728410243988","0.15469728410243988","0.15469728410243988"
"7829","0.9049187898635864","0.9049187898635864","0.9049187898635864","2.7619128227233887","2.7619128227233887","2.7619128227233887","0.1827721744775772","0.1827721744775772","0.1827721744775772","1.6552881002426147","1.6552881002426147","1.6552881002426147","7.306198596954346","7.306198596954346","7.306198596954346","0.14742271602153778","0.14742271602153778","0.14742271602153778"
"7859","0.4859880805015564","0.4859880805015564","0.4859880805015564","0.41118597984313965","0.41118597984313965","0.41118597984313965","0.09718549251556396","0.09718549251556396","0.09718549251556396","0.4670255482196808","0.4670255482196808","0.4670255482196808","0.4225837290287018","0.4225837290287018","0.4225837290287018","0.16648051142692566","0.16648051142692566","0.16648051142692566"
"7889","0.6902526617050171","0.6902526617050171","0.6902526617050171","0.934760570526123","0.934760570526123","0.934760570526123","0.12038020044565201","0.12038020044565201","0.12038020044565201","0.5463760495185852","0.5463760495185852","0.5463760495185852","0.6432020664215088","0.6432020664215088","0.6432020664215088","0.12049835920333862","0.12049835920333862","0.12049835920333862"
"7919","0.28131547570228577","0.28131547570228577","0.28131547570228577","0.2909289598464966","0.2909289598464966","0.2909289598464966","0.10298436880111694","0.10298436880111694","0.10298436880111694","0.37552130222320557","0.37552130222320557","0.37552130222320557","0.3982580602169037","0.3982580602169037","0.3982580602169037","0.1648491621017456","0.1648491621017456","0.1648491621017456"
"7949","0.3007539212703705","0.3007539212703705","0.3007539212703705","0.45319536328315735","0.45319536328315735","0.45319536328315735","0.11336968094110489","0.11336968094110489","0.11336968094110489","0.4479961693286896","0.4479961693286896","0.4479961693286896","0.7194890379905701","0.7194890379905701","0.7194890379905701","0.1290900707244873","0.1290900707244873","0.1290900707244873"
"7979","0.2927438020706177","0.2927438020706177","0.2927438020706177","0.2284965217113495","0.2284965217113495","0.2284965217113495","0.12099003791809082","0.12099003791809082","0.12099003791809082","0.4473894536495209","0.4473894536495209","0.4473894536495209","0.4477640688419342","0.4477640688419342","0.4477640688419342","0.16790103912353516","0.16790103912353516","0.16790103912353516"
"8009","0.7010626792907715","0.7010626792907715","0.7010626792907715","1.484135389328003","1.484135389328003","1.484135389328003","0.10670328140258789","0.10670328140258789","0.10670328140258789","0.6526468992233276","0.6526468992233276","0.6526468992233276","3.982405424118042","3.982405424118042","3.982405424118042","0.13510297238826752","0.13510297238826752","0.13510297238826752"
"8039","0.344696581363678","0.344696581363678","0.344696581363678","0.3963335454463959","0.3963335454463959","0.3963335454463959","0.10623550415039062","0.10623550415039062","0.10623550415039062","0.4734419286251068","0.4734419286251068","0.4734419286251068","0.42092201113700867","0.42092201113700867","0.42092201113700867","0.15361984074115753","0.15361984074115753","0.15361984074115753"
"8069","0.27423331141471863","0.27423331141471863","0.27423331141471863","0.20733806490898132","0.20733806490898132","0.20733806490898132","0.09655739367008209","0.09655739367008209","0.09655739367008209","0.37637221813201904","0.37637221813201904","0.37637221813201904","0.30230045318603516","0.30230045318603516","0.30230045318603516","0.11114566773176193","0.11114566773176193","0.11114566773176193"
"8099","0.23727786540985107","0.23727786540985107","0.23727786540985107","0.8078594207763672","0.8078594207763672","0.8078594207763672","0.11091002821922302","0.11091002821922302","0.11091002821922302","0.39392784237861633","0.39392784237861633","0.39392784237861633","0.7066500186920166","0.7066500186920166","0.7066500186920166","0.12216003239154816","0.12216003239154816","0.12216003239154816"
"8129","0.3200496733188629","0.3200496733188629","0.3200496733188629","0.5641449689865112","0.5641449689865112","0.5641449689865112","0.10928718000650406","0.10928718000650406","0.10928718000650406","0.43942999839782715","0.43942999839782715","0.43942999839782715","0.3372207581996918","0.3372207581996918","0.3372207581996918","0.12184610217809677","0.12184610217809677","0.12184610217809677"
"8159","0.3736090064048767","0.3736090064048767","0.3736090064048767","0.6497045755386353","0.6497045755386353","0.6497045755386353","0.09372201561927795","0.09372201561927795","0.09372201561927795","0.4105422794818878","0.4105422794818878","0.4105422794818878","0.43639105558395386","0.43639105558395386","0.43639105558395386","0.13081958889961243","0.13081958889961243","0.13081958889961243"
"8189","0.9850245714187622","0.9850245714187622","0.9850245714187622","3.2097630500793457","3.2097630500793457","3.2097630500793457","0.08180169016122818","0.08180169016122818","0.08180169016122818","3.4468016624450684","3.4468016624450684","3.4468016624450684","4.323143482208252","4.323143482208252","4.323143482208252","0.18166889250278473","0.18166889250278473","0.18166889250278473"
"8219","0.8753188848495483","0.8753188848495483","0.8753188848495483","18.847267150878906","18.847267150878906","18.847267150878906","0.12538056075572968","0.12538056075572968","0.12538056075572968","1.0199649333953857","1.0199649333953857","1.0199649333953857","17.406883239746094","17.406883239746094","17.406883239746094","0.1524505615234375","0.1524505615234375","0.1524505615234375"
"8249","0.43373236060142517","0.43373236060142517","0.43373236060142517","0.5897047519683838","0.5897047519683838","0.5897047519683838","0.11100879311561584","0.11100879311561584","0.11100879311561584","0.4650958180427551","0.4650958180427551","0.4650958180427551","0.6517707705497742","0.6517707705497742","0.6517707705497742","0.1457260251045227","0.1457260251045227","0.1457260251045227"
"8279","0.2767567038536072","0.2767567038536072","0.2767567038536072","0.32294169068336487","0.32294169068336487","0.32294169068336487","0.09420724958181381","0.09420724958181381","0.09420724958181381","0.4023767113685608","0.4023767113685608","0.4023767113685608","0.5925642848014832","0.5925642848014832","0.5925642848014832","0.1261596530675888","0.1261596530675888","0.1261596530675888"
"8309","0.22241467237472534","0.22241467237472534","0.22241467237472534","0.5923491716384888","0.5923491716384888","0.5923491716384888","0.09520593285560608","0.09520593285560608","0.09520593285560608","0.38745757937431335","0.38745757937431335","0.38745757937431335","0.5212437510490417","0.5212437510490417","0.5212437510490417","0.12299689650535583","0.12299689650535583","0.12299689650535583"
"8339","0.4847241938114166","0.4847241938114166","0.4847241938114166","0.8482331037521362","0.8482331037521362","0.8482331037521362","0.09552448242902756","0.09552448242902756","0.09552448242902756","0.5788065791130066","0.5788065791130066","0.5788065791130066","1.041892170906067","1.041892170906067","1.041892170906067","0.1476057469844818","0.1476057469844818","0.1476057469844818"
"8369","0.5769412517547607","0.5769412517547607","0.5769412517547607","1.9615124464035034","1.9615124464035034","1.9615124464035034","0.12353214621543884","0.12353214621543884","0.12353214621543884","0.9057601690292358","0.9057601690292358","0.9057601690292358","2.1136488914489746","2.1136488914489746","2.1136488914489746","0.16268287599086761","0.16268287599086761","0.16268287599086761"
"8399","0.3991304337978363","0.3991304337978363","0.3991304337978363","0.611650824546814","0.611650824546814","0.611650824546814","0.1067168191075325","0.1067168191075325","0.1067168191075325","0.5885347723960876","0.5885347723960876","0.5885347723960876","0.5678231120109558","0.5678231120109558","0.5678231120109558","0.16253754496574402","0.16253754496574402","0.16253754496574402"
"8429","4.350685119628906","4.350685119628906","4.350685119628906","22.19434356689453","22.19434356689453","22.19434356689453","0.09482734650373459","0.09482734650373459","0.09482734650373459","5.327004432678223","5.327004432678223","5.327004432678223","15.81683349609375","15.81683349609375","15.81683349609375","0.14256922900676727","0.14256922900676727","0.14256922900676727"
"8459","0.21943677961826324","0.21943677961826324","0.21943677961826324","0.3523172438144684","0.3523172438144684","0.3523172438144684","0.09390033781528473","0.09390033781528473","0.09390033781528473","0.33789733052253723","0.33789733052253723","0.33789733052253723","0.35780128836631775","0.35780128836631775","0.35780128836631775","0.12769848108291626","0.12769848108291626","0.12769848108291626"
"8489","0.24830113351345062","0.24830113351345062","0.24830113351345062","0.2999999523162842","0.2999999523162842","0.2999999523162842","0.0922861099243164","0.0922861099243164","0.0922861099243164","0.5118411183357239","0.5118411183357239","0.5118411183357239","0.5076831579208374","0.5076831579208374","0.5076831579208374","0.1609240174293518","0.1609240174293518","0.1609240174293518"
"8519","2.384228229522705","2.384228229522705","2.384228229522705","9.591020584106445","9.591020584106445","9.591020584106445","0.08788323402404785","0.08788323402404785","0.08788323402404785","0.9096010327339172","0.9096010327339172","0.9096010327339172","5.608470439910889","5.608470439910889","5.608470439910889","0.11834274977445602","0.11834274977445602","0.11834274977445602"
"8549","0.2290167510509491","0.2290167510509491","0.2290167510509491","0.293913334608078","0.293913334608078","0.293913334608078","0.09181931614875793","0.09181931614875793","0.09181931614875793","0.31221383810043335","0.31221383810043335","0.31221383810043335","0.9303317070007324","0.9303317070007324","0.9303317070007324","0.12054948508739471","0.12054948508739471","0.12054948508739471"
"8579","1.2501791715621948","1.2501791715621948","1.2501791715621948","5.206901550292969","5.206901550292969","5.206901550292969","0.09983304142951965","0.09983304142951965","0.09983304142951965","1.9225019216537476","1.9225019216537476","1.9225019216537476","13.842829704284668","13.842829704284668","13.842829704284668","0.1560140699148178","0.1560140699148178","0.1560140699148178"
"8609","0.27470436692237854","0.27470436692237854","0.27470436692237854","1.1924123764038086","1.1924123764038086","1.1924123764038086","0.08105625212192535","0.08105625212192535","0.08105625212192535","0.34141477942466736","0.34141477942466736","0.34141477942466736","0.4090489149093628","0.4090489149093628","0.4090489149093628","0.15077216923236847","0.15077216923236847","0.15077216923236847"
"8639","0.2496156394481659","0.2496156394481659","0.2496156394481659","0.31300583481788635","0.31300583481788635","0.31300583481788635","0.10048341751098633","0.10048341751098633","0.10048341751098633","0.35185304284095764","0.35185304284095764","0.35185304284095764","0.4996681809425354","0.4996681809425354","0.4996681809425354","0.1383015364408493","0.1383015364408493","0.1383015364408493"
"8669","0.25152361392974854","0.25152361392974854","0.25152361392974854","0.4004739224910736","0.4004739224910736","0.4004739224910736","0.09442811459302902","0.09442811459302902","0.09442811459302902","0.37283897399902344","0.37283897399902344","0.37283897399902344","0.37765005230903625","0.37765005230903625","0.37765005230903625","0.11391650885343552","0.11391650885343552","0.11391650885343552"
"8699","0.278252512216568","0.278252512216568","0.278252512216568","0.5102097392082214","0.5102097392082214","0.5102097392082214","0.1614585816860199","0.1614585816860199","0.1614585816860199","0.3763268291950226","0.3763268291950226","0.3763268291950226","0.4965789020061493","0.4965789020061493","0.4965789020061493","0.13826917111873627","0.13826917111873627","0.13826917111873627"
"8729","0.5362375378608704","0.5362375378608704","0.5362375378608704","0.6071447730064392","0.6071447730064392","0.6071447730064392","0.10096721351146698","0.10096721351146698","0.10096721351146698","0.6099357604980469","0.6099357604980469","0.6099357604980469","0.6173428893089294","0.6173428893089294","0.6173428893089294","0.13817714154720306","0.13817714154720306","0.13817714154720306"
"8759","0.3479720652103424","0.3479720652103424","0.3479720652103424","1.3244247436523438","1.3244247436523438","1.3244247436523438","0.10546822100877762","0.10546822100877762","0.10546822100877762","0.3601415157318115","0.3601415157318115","0.3601415157318115","1.0797969102859497","1.0797969102859497","1.0797969102859497","0.13605615496635437","0.13605615496635437","0.13605615496635437"
"8789","2.163748025894165","2.163748025894165","2.163748025894165","6.471042156219482","6.471042156219482","6.471042156219482","0.09614728391170502","0.09614728391170502","0.09614728391170502","1.3162293434143066","1.3162293434143066","1.3162293434143066","17.80560302734375","17.80560302734375","17.80560302734375","0.15770722925662994","0.15770722925662994","0.15770722925662994"
"8819","0.2871173918247223","0.2871173918247223","0.2871173918247223","0.25127971172332764","0.25127971172332764","0.25127971172332764","0.0817531943321228","0.0817531943321228","0.0817531943321228","0.35201773047447205","0.35201773047447205","0.35201773047447205","0.336628258228302","0.336628258228302","0.336628258228302","0.09658835828304291","0.09658835828304291","0.09658835828304291"
"8849","0.32597243785858154","0.32597243785858154","0.32597243785858154","1.3511059284210205","1.3511059284210205","1.3511059284210205","0.10383444279432297","0.10383444279432297","0.10383444279432297","0.34473365545272827","0.34473365545272827","0.34473365545272827","1.2780108451843262","1.2780108451843262","1.2780108451843262","0.1368103176355362","0.1368103176355362","0.1368103176355362"
