"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX"
"2549","81.15857696533203","81.15857696533203","81.15857696533203","153.10044860839844","153.10044860839844","153.10044860839844","40.23446273803711","40.23446273803711","40.23446273803711","81.23388671875","81.23388671875","81.23388671875","151.8190460205078","151.8190460205078","151.8190460205078","40.03651809692383","40.03651809692383","40.03651809692383"
"2579","65.704345703125","65.704345703125","65.704345703125","138.4285888671875","138.4285888671875","138.4285888671875","48.7687873840332","48.7687873840332","48.7687873840332","65.69105529785156","65.69105529785156","65.69105529785156","137.15167236328125","137.15167236328125","137.15167236328125","48.84367752075195","48.84367752075195","48.84367752075195"
"2609","62.54110336303711","62.54110336303711","62.54110336303711","129.92578125","129.92578125","129.92578125","40.25343704223633","40.25343704223633","40.25343704223633","62.42393493652344","62.42393493652344","62.42393493652344","128.74505615234375","128.74505615234375","128.74505615234375","40.1789436340332","40.1789436340332","40.1789436340332"
"2639","58.42631530761719","58.42631530761719","58.42631530761719","132.68655395507812","132.68655395507812","132.68655395507812","49.52604293823242","49.52604293823242","49.52604293823242","58.30377960205078","58.30377960205078","58.30377960205078","131.1051788330078","131.1051788330078","131.1051788330078","49.721961975097656","49.721961975097656","49.721961975097656"
"2669","63.617889404296875","63.617889404296875","63.617889404296875","128.57395935058594","128.57395935058594","128.57395935058594","38.35244369506836","38.35244369506836","38.35244369506836","63.49287414550781","63.49287414550781","63.49287414550781","127.33583068847656","127.33583068847656","127.33583068847656","38.496116638183594","38.496116638183594","38.496116638183594"
"2699","77.28717041015625","77.28717041015625","77.28717041015625","131.08547973632812","131.08547973632812","131.08547973632812","37.840858459472656","37.840858459472656","37.840858459472656","77.14325714111328","77.14325714111328","77.14325714111328","129.99525451660156","129.99525451660156","129.99525451660156","38.03547668457031","38.03547668457031","38.03547668457031"
"2729","72.42646026611328","72.42646026611328","72.42646026611328","114.31884765625","114.31884765625","114.31884765625","30.586078643798828","30.586078643798828","30.586078643798828","72.55591583251953","72.55591583251953","72.55591583251953","113.47193145751953","113.47193145751953","113.47193145751953","30.643301010131836","30.643301010131836","30.643301010131836"
"2759","53.80183029174805","53.80183029174805","53.80183029174805","130.54966735839844","130.54966735839844","130.54966735839844","45.11925506591797","45.11925506591797","45.11925506591797","53.72403335571289","53.72403335571289","53.72403335571289","129.53028869628906","129.53028869628906","129.53028869628906","45.01996994018555","45.01996994018555","45.01996994018555"
"2789","65.59190368652344","65.59190368652344","65.59190368652344","111.63372802734375","111.63372802734375","111.63372802734375","40.80268096923828","40.80268096923828","40.80268096923828","65.62641143798828","65.62641143798828","65.62641143798828","110.69208526611328","110.69208526611328","110.69208526611328","40.66624069213867","40.66624069213867","40.66624069213867"
"2819","61.68587875366211","61.68587875366211","61.68587875366211","126.66659545898438","126.66659545898438","126.66659545898438","36.2652587890625","36.2652587890625","36.2652587890625","61.8685188293457","61.8685188293457","61.8685188293457","125.388427734375","125.388427734375","125.388427734375","36.143646240234375","36.143646240234375","36.143646240234375"
"2849","67.950927734375","67.950927734375","67.950927734375","120.16312408447266","120.16312408447266","120.16312408447266","34.57850646972656","34.57850646972656","34.57850646972656","67.74559783935547","67.74559783935547","67.74559783935547","119.05575561523438","119.05575561523438","119.05575561523438","34.60410690307617","34.60410690307617","34.60410690307617"
"2879","62.36476516723633","62.36476516723633","62.36476516723633","136.2795867919922","136.2795867919922","136.2795867919922","34.98193359375","34.98193359375","34.98193359375","62.27667236328125","62.27667236328125","62.27667236328125","134.60777282714844","134.60777282714844","134.60777282714844","34.91204833984375","34.91204833984375","34.91204833984375"
"2909","65.38016510009766","65.38016510009766","65.38016510009766","149.7779083251953","149.7779083251953","149.7779083251953","46.770774841308594","46.770774841308594","46.770774841308594","65.21324920654297","65.21324920654297","65.21324920654297","148.47344970703125","148.47344970703125","148.47344970703125","46.804080963134766","46.804080963134766","46.804080963134766"
"2939","53.95679473876953","53.95679473876953","53.95679473876953","141.27972412109375","141.27972412109375","141.27972412109375","33.85002517700195","33.85002517700195","33.85002517700195","53.91014099121094","53.91014099121094","53.91014099121094","140.18133544921875","140.18133544921875","140.18133544921875","33.73211669921875","33.73211669921875","33.73211669921875"
"2969","62.39680480957031","62.39680480957031","62.39680480957031","121.08638763427734","121.08638763427734","121.08638763427734","36.6227912902832","36.6227912902832","36.6227912902832","62.232513427734375","62.232513427734375","62.232513427734375","119.8802490234375","119.8802490234375","119.8802490234375","36.573463439941406","36.573463439941406","36.573463439941406"
"2999","60.82912063598633","60.82912063598633","60.82912063598633","141.3295440673828","141.3295440673828","141.3295440673828","50.18080520629883","50.18080520629883","50.18080520629883","60.69279098510742","60.69279098510742","60.69279098510742","140.78663635253906","140.78663635253906","140.78663635253906","50.31869888305664","50.31869888305664","50.31869888305664"
"3029","58.12459945678711","58.12459945678711","58.12459945678711","120.54751586914062","120.54751586914062","120.54751586914062","44.58205795288086","44.58205795288086","44.58205795288086","58.134521484375","58.134521484375","58.134521484375","119.37480926513672","119.37480926513672","119.37480926513672","44.64012908935547","44.64012908935547","44.64012908935547"
"3059","68.91986083984375","68.91986083984375","68.91986083984375","143.15171813964844","143.15171813964844","143.15171813964844","45.21489334106445","45.21489334106445","45.21489334106445","68.91490936279297","68.91490936279297","68.91490936279297","142.41622924804688","142.41622924804688","142.41622924804688","45.406795501708984","45.406795501708984","45.406795501708984"
"3089","59.8229866027832","59.8229866027832","59.8229866027832","141.8553924560547","141.8553924560547","141.8553924560547","41.76005935668945","41.76005935668945","41.76005935668945","59.78964614868164","59.78964614868164","59.78964614868164","140.13511657714844","140.13511657714844","140.13511657714844","42.10627746582031","42.10627746582031","42.10627746582031"
"3119","64.69561004638672","64.69561004638672","64.69561004638672","135.76004028320312","135.76004028320312","135.76004028320312","51.11786651611328","51.11786651611328","51.11786651611328","64.68133544921875","64.68133544921875","64.68133544921875","134.5652313232422","134.5652313232422","134.5652313232422","51.14710998535156","51.14710998535156","51.14710998535156"
"3149","60.46393585205078","60.46393585205078","60.46393585205078","133.6742401123047","133.6742401123047","133.6742401123047","43.193016052246094","43.193016052246094","43.193016052246094","60.3641471862793","60.3641471862793","60.3641471862793","132.68869018554688","132.68869018554688","132.68869018554688","43.51936340332031","43.51936340332031","43.51936340332031"
"3179","55.28094482421875","55.28094482421875","55.28094482421875","117.8690414428711","117.8690414428711","117.8690414428711","49.64170837402344","49.64170837402344","49.64170837402344","55.21211624145508","55.21211624145508","55.21211624145508","116.72827911376953","116.72827911376953","116.72827911376953","49.82871627807617","49.82871627807617","49.82871627807617"
"3209","73.69438171386719","73.69438171386719","73.69438171386719","140.6234130859375","140.6234130859375","140.6234130859375","36.83292007446289","36.83292007446289","36.83292007446289","73.72927856445312","73.72927856445312","73.72927856445312","139.92955017089844","139.92955017089844","139.92955017089844","36.75305938720703","36.75305938720703","36.75305938720703"
"3239","55.6837158203125","55.6837158203125","55.6837158203125","104.99520874023438","104.99520874023438","104.99520874023438","26.474117279052734","26.474117279052734","26.474117279052734","55.4929084777832","55.4929084777832","55.4929084777832","104.37970733642578","104.37970733642578","104.37970733642578","26.52396011352539","26.52396011352539","26.52396011352539"
"3269","60.121849060058594","60.121849060058594","60.121849060058594","119.28433227539062","119.28433227539062","119.28433227539062","45.048377990722656","45.048377990722656","45.048377990722656","59.976444244384766","59.976444244384766","59.976444244384766","118.21089935302734","118.21089935302734","118.21089935302734","45.11989974975586","45.11989974975586","45.11989974975586"
"3299","57.43084716796875","57.43084716796875","57.43084716796875","135.27981567382812","135.27981567382812","135.27981567382812","32.38865661621094","32.38865661621094","32.38865661621094","57.4046630859375","57.4046630859375","57.4046630859375","134.41783142089844","134.41783142089844","134.41783142089844","32.16050338745117","32.16050338745117","32.16050338745117"
"3329","63.395263671875","63.395263671875","63.395263671875","122.82650756835938","122.82650756835938","122.82650756835938","35.3199462890625","35.3199462890625","35.3199462890625","63.21942138671875","63.21942138671875","63.21942138671875","122.096435546875","122.096435546875","122.096435546875","35.31365203857422","35.31365203857422","35.31365203857422"
"3359","58.33725357055664","58.33725357055664","58.33725357055664","120.38129425048828","120.38129425048828","120.38129425048828","33.83343505859375","33.83343505859375","33.83343505859375","58.03303527832031","58.03303527832031","58.03303527832031","119.56731414794922","119.56731414794922","119.56731414794922","33.777278900146484","33.777278900146484","33.777278900146484"
"3389","58.02412033081055","58.02412033081055","58.02412033081055","140.84544372558594","140.84544372558594","140.84544372558594","42.1702766418457","42.1702766418457","42.1702766418457","58.012874603271484","58.012874603271484","58.012874603271484","139.4625244140625","139.4625244140625","139.4625244140625","42.047691345214844","42.047691345214844","42.047691345214844"
"3419","57.18495178222656","57.18495178222656","57.18495178222656","129.65768432617188","129.65768432617188","129.65768432617188","43.76051330566406","43.76051330566406","43.76051330566406","57.22223663330078","57.22223663330078","57.22223663330078","129.0821990966797","129.0821990966797","129.0821990966797","43.864803314208984","43.864803314208984","43.864803314208984"
"3449","52.38179397583008","52.38179397583008","52.38179397583008","122.26228332519531","122.26228332519531","122.26228332519531","30.417558670043945","30.417558670043945","30.417558670043945","52.24479293823242","52.24479293823242","52.24479293823242","121.46216583251953","121.46216583251953","121.46216583251953","30.270238876342773","30.270238876342773","30.270238876342773"
"3479","57.17906188964844","57.17906188964844","57.17906188964844","117.73716735839844","117.73716735839844","117.73716735839844","28.479047775268555","28.479047775268555","28.479047775268555","57.1455078125","57.1455078125","57.1455078125","116.6844482421875","116.6844482421875","116.6844482421875","28.369428634643555","28.369428634643555","28.369428634643555"
"3509","61.705379486083984","61.705379486083984","61.705379486083984","114.77871704101562","114.77871704101562","114.77871704101562","36.464195251464844","36.464195251464844","36.464195251464844","61.656639099121094","61.656639099121094","61.656639099121094","113.93017578125","113.93017578125","113.93017578125","36.26165771484375","36.26165771484375","36.26165771484375"
"3539","64.97148132324219","64.97148132324219","64.97148132324219","130.21539306640625","130.21539306640625","130.21539306640625","41.25175857543945","41.25175857543945","41.25175857543945","64.90754699707031","64.90754699707031","64.90754699707031","129.1608123779297","129.1608123779297","129.1608123779297","41.26487731933594","41.26487731933594","41.26487731933594"
